text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
,getlex.php?coord=5100315011&word=6,,,,,,,,,,,,,
)mr,getlex.php?coord=5100315011&word=5,l_ p02,,,,,to say,to say,to command,"to say to oneself, to have a thought",,ˀmr,l_ p02,"to say | to say | to command | to say to oneself, to have a thought"
by,getlex.php?coord=5100304121&word=19,by noun sg. abs. or construct,,,,,house; structure; place,house: a building for dwelling,a structure,"place, area, home",,by,by noun sg. abs. or construct,"house; structure; place | house: a building for dwelling | a structure | place, area, home"
)šd,getlex.php?coord=5100304121&word=20,)$d verb G,,,,,to pour,metaph.,metaph. : to harass,p.p. : poured out,,ˀšd,)$d verb G,to pour | metaph. | metaph. : to harass | p.p. : poured out
w_,getlex.php?coord=5100304131&word=0,w_ c,,,,,"and, also",if,if,with reverse connotation in oaths,,w_,w_ c,"and, also | if | if | with reverse connotation in oaths"
)tr,getlex.php?coord=5100304121&word=18,)tr noun sg. abs. or construct,,,,,place,place,The sacred Place,trace,,ˀtr,)tr noun sg. abs. or construct,place | place | The sacred Place | trace
kl,getlex.php?coord=5100304131&word=1,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
,getlex.php?coord=5100304121&word=23,,,,,,,,,,,,,
yqd,getlex.php?coord=5100304121&word=22,yqd verb Ct,,,,,to be burned,,,,,yqd,yqd verb Ct,to be burned
qṭm,getlex.php?coord=5100304121&word=21,qTm noun sg. emphatic,,,,,ash,"ash, ashes",,,,qṭm,qTm noun sg. emphatic,"ash | ash, ashes"
knyšh,getlex.php?coord=5100304131&word=2,kny$h noun sg. emphatic,,,,,assembling,"v.n. : gathering, assembling",synagogue,,,knyšh,kny$h noun sg. emphatic,"assembling | v.n. : gathering, assembling | synagogue"
qṭm,getlex.php?coord=5100304121&word=11,qTm noun sg. emphatic,,,,,ash,"ash, ashes",,,,qṭm,qTm noun sg. emphatic,"ash | ash, ashes"
)(,getlex.php?coord=5100304121&word=15,)( noun pl. emphatic,,,,,wood,wood,"pl. :shrubbery, wood-bearing plants [Hebrew calque]",,,ˀˁ,)( noun pl. emphatic,"wood | wood | pl. :shrubbery, wood-bearing plants [Hebrew calque]"
(l,getlex.php?coord=5100304121&word=17,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
(l,getlex.php?coord=5100304121&word=14,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
w_,getlex.php?coord=5100315011&word=0,w_ c,,,,,"and, also",D to speak,to speak,to sound,,w_,w_ c,"and, also | D to speak | to speak | to sound"
w_,getlex.php?coord=5100304121&word=12,w_ c,,,,,"and, also",to burn,(of fire) to burn,(of flammable objects),,w_,w_ c,"and, also | to burn | (of fire) to burn | (of flammable objects)"
yt,getlex.php?coord=5100304121&word=13,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
b_,getlex.php?coord=5100304121&word=16,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
by,getlex.php?coord=5100304121&word=9,by noun sg. abs. or construct,,,,,house; structure; place,house: a building for dwelling,a structure,"place, area, home",,by,by noun sg. abs. or construct,"house; structure; place | house: a building for dwelling | a structure | place, area, home"
)tr,getlex.php?coord=5100304121&word=8,l_ p03,,,,,place,place,The sacred Place,trace,,ˀtr,l_ p03,place | place | The sacred Place | trace
)šd,getlex.php?coord=5100304121&word=10,)$d verb G,,,,,to pour,metaph.,metaph. : to harass,p.p. : poured out,,ˀšd,)$d verb G,to pour | metaph. | metaph. : to harass | p.p. : poured out
dky,getlex.php?coord=5100304121&word=7,dky A01,,,,,"pure, clean","pure, clean",,,,dky,dky A01,"pure, clean | pure, clean"
)tr,getlex.php?coord=5100304121&word=6,l_ p03,,,,,place,place,The sacred Place,trace,,ˀtr,l_ p03,place | place | The sacred Place | trace
mšry,getlex.php?coord=5100304121&word=5,l_ p03,,,,,camp,camp,"troop, retinue",,,mšry,l_ p03,"camp | camp | troop, retinue"
lmbrh l_,getlex.php?coord=5100304121&word=4,lmbrh@l_ p03,,,,,outside of,to the outside of,outside of (as an error!),,,lmbrh l_,lmbrh@l_ p03,outside of | to the outside of | outside of (as an error!)
kr(,getlex.php?coord=5100304111&word=9,kr( noun pl. emphatic,,,,,"leg, thigh, shin","leg, thigh, shin",of inanimates,fig.,,krˁ,kr( noun pl. emphatic,"leg, thigh, shin | leg, thigh, shin | of inanimates | fig."
kl,getlex.php?coord=5100304121&word=2,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
w_,getlex.php?coord=5100304111&word=11,w_ c,,,,,"and, also",food,"food, foodstuff",,,w_,w_ c,"and, also | food | food, foodstuff"
w_,getlex.php?coord=5100304111&word=10,w_ c,,,,,"and, also",inward part; commonality,"inward part, belly, viscera","community, commonality",,w_,w_ c,"and, also | inward part; commonality | inward part, belly, viscera | community, commonality"
,getlex.php?coord=5100304111&word=12,,,,,,,,,,,,,
twr,getlex.php?coord=5100304121&word=3,twr noun sg. emphatic,,,,,"ox, cow","bull, ox",(astron.) Taurus,(zool.) תורא דימא : an unclean fish,,twr,twr noun sg. emphatic,"ox, cow | bull, ox | (astron.) Taurus | (zool.) תורא דימא : an unclean fish"
yt,getlex.php?coord=5100304121&word=1,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
w_,getlex.php?coord=5100304121&word=0,w_ c,,,,,"and, also",to go out,"to go out, come out, leave","to turn into, end up differently from how it started",,w_,w_ c,"and, also | to go out | to go out, come out, leave | to turn into, end up differently from how it started"
(l,getlex.php?coord=5100304111&word=6,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
w_,getlex.php?coord=5100304111&word=8,w_ c,,,,,"and, also",upon; against; to,"upon, over, on to","against, over against",,w_,w_ c,"and, also | upon; against; to | upon, over, on to | against, over against"
ryš,getlex.php?coord=5100304111&word=7,ry$ noun sg. emphatic,,,,,head; top; chief,(anat.) head,top,"beginning, origin, source",,ryš,ry$ noun sg. emphatic,"head; top; chief | (anat.) head | top | beginning, origin, source"
w_,getlex.php?coord=5100304111&word=0,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
khn,getlex.php?coord=5100304101&word=6,khn noun sg. emphatic,,,,,priest,priest,,,,khn,khn noun sg. emphatic,priest | priest
,getlex.php?coord=5100304101&word=10,,,,,,,,,,,,,
bsr,getlex.php?coord=5100304111&word=5,bsr noun sg. emphatic,,,,,flesh,flesh,penis,+,,bsr,bsr noun sg. emphatic,flesh | flesh | penis | +
w_,getlex.php?coord=5100304111&word=3,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
(lh,getlex.php?coord=5100304101&word=9,d_ p = d_ p --> dy p,,,,,burnt offering; altar,"burnt offering, sacrifice",sacrificial altar,,,ˁlh,d_ p = d_ p --> dy p,"burnt offering; altar | burnt offering, sacrifice | sacrificial altar"
kmh d_,getlex.php?coord=5100304101&word=0,kmh c,,,,,just as,just as,_ : as if,,,kmh d_,kmh c,just as | just as | _ : as if
nksh,getlex.php?coord=5100304101&word=3,nksh noun sg. abs. or construct,,,,,slaughtering,slaughtering,"sacrificial animal, sacrifice",,,nksh,nksh noun sg. abs. or construct,"slaughtering | slaughtering | sacrificial animal, sacrifice"
mn,getlex.php?coord=5100304101&word=2,m_ p03 = m_ p --> mn p,,,,,from,from,partitive,indicating the agent of a passive,,mn,m_ p03 = m_ p --> mn p,from | from | partitive | indicating the agent of a passive
mdbḥ,getlex.php?coord=5100304101&word=8,mdbx noun sg. emphatic,,,,,altar,altar,"small church, sanctuary [=",],,mdbḥ,mdbx noun sg. emphatic,"altar | altar | small church, sanctuary [= | ]"
kwlyh,getlex.php?coord=5100304091&word=13,kwlyh noun pl. emphatic,,,,,kidney,(anat.) kidney,fig. : anger,kidney-shaped object,,kwlyh,kwlyh noun pl. emphatic,kidney | (anat.) kidney | fig. : anger | kidney-shaped object
(dy,getlex.php?coord=5100304091&word=14,(dy verb C,,,,,"to seize, to remove, take away (in both positive and negative senses)",to make to pass,to become pregnant,"to overcome, overwhelm",,ˁdy,(dy verb C,"to seize, to remove, take away (in both positive and negative senses) | to make to pass | to become pregnant | to overcome, overwhelm"
,getlex.php?coord=5100304091&word=15,,,,,,,,,,,,,
prš,getlex.php?coord=5100304101&word=1,d_ c = d_ c --> dy c,,,,,"to separate, distinguish",to separate,to be(come) separated,to depart,,prš,d_ c = d_ c --> dy c,"to separate, distinguish | to separate | to be(come) separated | to depart"
(l,getlex.php?coord=5100304091&word=10,d_ c = d_ c --> dy c,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,d_ c = d_ c --> dy c,"upon; against; to | upon, over, on to | against, over against | toward, to"
ḥṣr,getlex.php?coord=5100304091&word=9,xcr noun sg. emphatic,,,,,little finger,little finger,scribe's pen,: lobe of the liver,,ḥṣr,xcr noun sg. emphatic,little finger | little finger | scribe's pen | : lobe of the liver
kbd,getlex.php?coord=5100304091&word=11,kbd noun sg. emphatic,,,,,liver,(anat.) liver,"anger, highly emotional state",,,kbd,kbd noun sg. emphatic,"liver | (anat.) liver | anger, highly emotional state"
(l,getlex.php?coord=5100304101&word=7,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
(l,getlex.php?coord=5100304091&word=12,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
w_,getlex.php?coord=5100304091&word=8,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
w_,getlex.php?coord=5100304091&word=3,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
kwlyh,getlex.php?coord=5100304091&word=2,kwlyh noun pl. absolute,,,,,kidney,(anat.) kidney,fig. : anger,kidney-shaped object,,kwlyh,kwlyh noun pl. absolute,kidney | (anat.) kidney | fig. : anger | kidney-shaped object
tryn,getlex.php?coord=5100304091&word=1,tryn n01,,,,,two,two,,,,tryn,tryn n01,two | two
trb,getlex.php?coord=5100304091&word=4,trb noun sg. emphatic,,,,,animal fat,animal fat,human fat,"pulp, flesh of fruit",,trb,trb noun sg. emphatic,"animal fat | animal fat | human fat | pulp, flesh of fruit"
gys,getlex.php?coord=5100304091&word=7,gys noun pl. emphatic,,,,,side,side,"way, manner",(anat.) a side of a living body,,gys,gys noun pl. emphatic,"side | side | way, manner | (anat.) a side of a living body"
(l,getlex.php?coord=5100304091&word=6,d_ c = d_ c --> dy c,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,d_ c = d_ c --> dy c,"upon; against; to | upon, over, on to | against, over against | toward, to"
kl,getlex.php?coord=5100304111&word=4,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
twr,getlex.php?coord=5100304111&word=2,twr noun sg. emphatic,,,,,"ox, cow","bull, ox",(astron.) Taurus,(zool.) תורא דימא : an unclean fish,,twr,twr noun sg. emphatic,"ox, cow | bull, ox | (astron.) Taurus | (zool.) תורא דימא : an unclean fish"
mšk,getlex.php?coord=5100304111&word=1,m$k noun sg. abs. or construct,,,,,skin,"skin, hide","treated skin, i.e., leather or otherwise used for garments or vessels",bark,,mšk,m$k noun sg. abs. or construct,"skin | skin, hide | treated skin, i.e., leather or otherwise used for garments or vessels | bark"
(l,getlex.php?coord=5100304091&word=5,d_ c = d_ c --> dy c,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,d_ c = d_ c --> dy c,"upon; against; to | upon, over, on to | against, over against | toward, to"
gw,getlex.php?coord=5100304081&word=16,gw noun sg. emphatic,,,,,inward part; commonality,"inward part, belly, viscera","community, commonality",,,gw,gw noun sg. emphatic,"inward part; commonality | inward part, belly, viscera | community, commonality"
(l,getlex.php?coord=5100304081&word=15,d_ c = d_ c --> dy c,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,d_ c = d_ c --> dy c,"upon; against; to | upon, over, on to | against, over against | toward, to"
kl,getlex.php?coord=5100304081&word=13,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
,getlex.php?coord=5100304081&word=17,,,,,,,,,,,,,
w_,getlex.php?coord=5100304091&word=0,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
trb,getlex.php?coord=5100304081&word=14,trb noun sg. emphatic,,,,,animal fat,animal fat,human fat,"pulp, flesh of fruit",,trb,trb noun sg. emphatic,"animal fat | animal fat | human fat | pulp, flesh of fruit"
qdwš,getlex.php?coord=5100304101&word=4,qd$ noun pl. emphatic= qd$ N --> qdw$#2 N,,,,,holiness,holiness,holy place,consecrated object,,qdwš,qd$ noun pl. emphatic= qd$ N --> qdw$#2 N,holiness | holiness | holy place | consecrated object
mn,getlex.php?coord=5100304081&word=6,mn p02,,,,,from,from,partitive,indicating the agent of a passive,,mn,mn p02,from | from | partitive | indicating the agent of a passive
gw,getlex.php?coord=5100304081&word=11,gw noun sg. emphatic,,,,,inward part; commonality,"inward part, belly, viscera","community, commonality",,,gw,gw noun sg. emphatic,"inward part; commonality | inward part, belly, viscera | community, commonality"
trb,getlex.php?coord=5100304081&word=8,trb noun sg. emphatic,,,,,animal fat,animal fat,human fat,"pulp, flesh of fruit",,trb,trb noun sg. emphatic,"animal fat | animal fat | human fat | pulp, flesh of fruit"
ḥpy,getlex.php?coord=5100304081&word=9,d_ c = d_ c --> dy c,,,,,to cover,to cover a surface,ܚܦܝܼ : to hide oneself (?),"to cover, layer over",,ḥpy,d_ c = d_ c --> dy c,"to cover | to cover a surface | ܚܦܝܼ : to hide oneself (?) | to cover, layer over"
yt,getlex.php?coord=5100304081&word=7,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
w_,getlex.php?coord=5100304081&word=12,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
(l,getlex.php?coord=5100304081&word=10,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
w_,getlex.php?coord=5100304101&word=5,w_ c,,,,,"and, also",to go up,to go up,to result,,w_,w_ c,"and, also | to go up | to go up | to result"
zmn,getlex.php?coord=5100304071&word=23,zmn noun sg. emphatic,,,,,set time; instance,set time,instance,pl. abs. : sometimes,,zmn,zmn noun sg. emphatic,set time; instance | set time | instance | pl. abs. : sometimes
w_,getlex.php?coord=5100304081&word=0,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
ḥṭ)t,getlex.php?coord=5100304081&word=4,d_ p = d_ p --> dy p,,,,,sin offering,sin offering,,,,ḥṭˀt,d_ p = d_ p --> dy p,sin offering | sin offering
trb,getlex.php?coord=5100304081&word=2,trb noun sg. abs. or construct,,,,,animal fat,animal fat,human fat,"pulp, flesh of fruit",,trb,trb noun sg. abs. or construct,"animal fat | animal fat | human fat | pulp, flesh of fruit"
twr,getlex.php?coord=5100304081&word=3,twr noun sg. emphatic,,,,,"ox, cow","bull, ox",(astron.) Taurus,(zool.) תורא דימא : an unclean fish,,twr,twr noun sg. emphatic,"ox, cow | bull, ox | (astron.) Taurus | (zool.) תורא דימא : an unclean fish"
mškn,getlex.php?coord=5100304071&word=22,m$kn noun sg. abs. or construct,,,,,tent,tent,dwelling place (esp. of divinity),theatre stage,,mškn,m$kn noun sg. abs. or construct,tent | tent | dwelling place (esp. of divinity) | theatre stage
kl,getlex.php?coord=5100304081&word=1,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
,getlex.php?coord=5100304071&word=24,,,,,,,,,,,,,
twr,getlex.php?coord=5100304071&word=16,d_ p = d_ p --> dy p,,,,,"ox, cow","bull, ox",(astron.) Taurus,(zool.) תורא דימא : an unclean fish,,twr,d_ p = d_ p --> dy p,"ox, cow | bull, ox | (astron.) Taurus | (zool.) תורא דימא : an unclean fish"
b_,getlex.php?coord=5100304071&word=21,d_ c = d_ c --> dy c,,,,,"in, with",in,with (instrumental),among,,b_,d_ c = d_ c --> dy c,"in, with | in | with (instrumental) | among"
(lh,getlex.php?coord=5100304071&word=20,d_ p = d_ p --> dy p,,,,,burnt offering; altar,"burnt offering, sacrifice",sacrificial altar,,,ˁlh,d_ p = d_ p --> dy p,"burnt offering; altar | burnt offering, sacrifice | sacrificial altar"
yswd,getlex.php?coord=5100304071&word=18,l_ p03,,,,,foundation,foundation,base (of the altar),,,yswd,l_ p03,foundation | foundation | base (of the altar)
mdbḥ,getlex.php?coord=5100304071&word=19,d_ p = d_ p --> dy p,,,,,altar,altar,"small church, sanctuary [=",],,mdbḥ,d_ p = d_ p --> dy p,"altar | altar | small church, sanctuary [= | ]"
dm,getlex.php?coord=5100304071&word=15,dm noun sg. emphatic,,,,,blood,blood,juice,: human being :,,dm,dm noun sg. emphatic,blood | blood | juice | : human being :
špk,getlex.php?coord=5100304071&word=17,$pk verb G,,,,,"to pour out, spill (tr.)",to spill (intr.),"to be poured out, spilled",to be confused,,špk,$pk verb G,"to pour out, spill (tr.) | to spill (intr.) | to be poured out, spilled | to be confused"
qṭwrh,getlex.php?coord=5100304071&word=7,d_ p = d_ p --> dy p,,,,,incense,incense,,,,qṭwrh,d_ p = d_ p --> dy p,incense | incense
zmn,getlex.php?coord=5100304071&word=12,zmn noun sg. emphatic,,,,,set time; instance,set time,instance,pl. abs. : sometimes,,zmn,zmn noun sg. emphatic,set time; instance | set time | instance | pl. abs. : sometimes
bsm,getlex.php?coord=5100304071&word=8,bsm noun pl. emphatic,,,,,"smell, spice","spice, perfume",,,,bsm,bsm noun pl. emphatic,"smell, spice | spice, perfume"
w_,getlex.php?coord=5100304071&word=13,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
b_,getlex.php?coord=5100304071&word=11,d_ c = d_ c --> dy c,,,,,"in, with",in,with (instrumental),among,,b_,d_ c = d_ c --> dy c,"in, with | in | with (instrumental) | among"
qdm,getlex.php?coord=5100304071&word=9,qdm p01,,,,,before,before,as a substantive : front part,,,qdm,qdm p01,before | before | as a substantive : front part
kl,getlex.php?coord=5100304071&word=14,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
ywy,getlex.php?coord=5100304071&word=10,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
mdbḥ,getlex.php?coord=5100304071&word=6,mdbx noun sg. emphatic,,,,,altar,altar,"small church, sanctuary [=",],,mdbḥ,mdbx noun sg. emphatic,"altar | altar | small church, sanctuary [= | ]"
qrn,getlex.php?coord=5100304071&word=5,qrn noun pl. construct,,,,,horn; angle,horn,corner,"capital funds, principal, intrinsic value",,qrn,qrn noun pl. construct,"horn; angle | horn | corner | capital funds, principal, intrinsic value"
qdwš,getlex.php?coord=5100304061&word=14,d_ p = d_ p --> dy p,,,,,holiness,holiness,holy place,consecrated object,,qdwš,d_ p = d_ p --> dy p,holiness | holiness | holy place | consecrated object
,getlex.php?coord=5100304061&word=15,,,,,,,,,,,,,
qdm,getlex.php?coord=5100304061&word=10,qdm p01,,,,,before,before,as a substantive : front part,in front of; towards the front of,,qdm,qdm p01,before | before | as a substantive : front part | in front of; towards the front of
zmn,getlex.php?coord=5100304061&word=9,zmn noun pl. absolute,,,,,set time; instance,set time,instance,pl. abs. : sometimes,,zmn,zmn noun pl. absolute,set time; instance | set time | instance | pl. abs. : sometimes
prwkh,getlex.php?coord=5100304061&word=13,prwkh noun sg. emphatic,,,,,curtain;,curtain,,,,prwkh,prwkh noun sg. emphatic,curtain; | curtain
ywy,getlex.php?coord=5100304061&word=11,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
qdm,getlex.php?coord=5100304061&word=12,qdm p01,,,,,before,before,as a substantive : front part,in front of; towards the front of,,qdm,qdm p01,before | before | as a substantive : front part | in front of; towards the front of
mn,getlex.php?coord=5100304071&word=2,mn p01,,,,,from,from,partitive,indicating the agent of a passive,,mn,mn p01,from | from | partitive | indicating the agent of a passive
w_,getlex.php?coord=5100304071&word=0,w_ c,,,,,"and, also",to give; make into,to give,":  to sell for, exchange for",,w_,w_ c,"and, also | to give; make into | to give | :  to sell for, exchange for"
(l,getlex.php?coord=5100304071&word=4,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
mn,getlex.php?coord=5100304061&word=6,mn p01,,,,,from,from,partitive,indicating the agent of a passive,,mn,mn p01,from | from | partitive | indicating the agent of a passive
w_,getlex.php?coord=5100304061&word=5,w_ c,,,,,"and, also",to sprinkle,"to spatter, sprinkle (intransitive)",to sprinkle,,w_,w_ c,"and, also | to sprinkle | to spatter, sprinkle (intransitive) | to sprinkle"
)ṣb(,getlex.php?coord=5100304061&word=3,)cb( noun sg. emphatic,,,,,finger,finger,toe,,,ˀṣbˁ,)cb( noun sg. emphatic,finger | finger | toe
b_,getlex.php?coord=5100304061&word=4,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
dm,getlex.php?coord=5100304061&word=7,dm noun sg. emphatic,,,,,blood,blood,juice,: human being :,,dm,dm noun sg. emphatic,blood | blood | juice | : human being :
yt,getlex.php?coord=5100304061&word=2,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
šb(,getlex.php?coord=5100304061&word=8,$b( n01,,,,,seven,seven,: group of seven,,,šbˁ,$b( n01,seven | seven | : group of seven
w_,getlex.php?coord=5100304051&word=5,w_ c,,,,,"and, also",to enter,to enter,w.,,w_,w_ c,"and, also | to enter | to enter | w."
yt,getlex.php?coord=5100304051&word=6,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
mškn,getlex.php?coord=5100304051&word=7,l_ p03,,,,,tent,tent,dwelling place (esp. of divinity),theatre stage,,mškn,l_ p03,tent | tent | dwelling place (esp. of divinity) | theatre stage
twr,getlex.php?coord=5100304051&word=4,d_ p = d_ p --> dy p,,,,,"ox, cow","bull, ox",(astron.) Taurus,(zool.) תורא דימא : an unclean fish,,twr,d_ p = d_ p --> dy p,"ox, cow | bull, ox | (astron.) Taurus | (zool.) תורא דימא : an unclean fish"
khn,getlex.php?coord=5100304061&word=1,khn noun sg. emphatic,,,,,priest,priest,,,,khn,khn noun sg. emphatic,priest | priest
w_,getlex.php?coord=5100304061&word=0,w_ c,,,,,"and, also",to dip,"to dip, immerse (trans.)",to immerse oneself,,w_,w_ c,"and, also | to dip | to dip, immerse (trans.) | to immerse oneself"
,getlex.php?coord=5100304051&word=9,,,,,,,,,,,,,
zmn,getlex.php?coord=5100304051&word=8,zmn noun sg. emphatic,,,,,set time; instance,set time,instance,pl. abs. : sometimes,,zmn,zmn noun sg. emphatic,set time; instance | set time | instance | pl. abs. : sometimes
prš,getlex.php?coord=5100304081&word=5,pr$ verb C,,,,,"to separate, to divide","to offer, to dedicate","to discern, determine","to explain, instruct",,prš,pr$ verb C,"to separate, to divide | to offer, to dedicate | to discern, determine | to explain, instruct"
w_,getlex.php?coord=5100304051&word=0,w_ c,,,,,"and, also",to take,"to take, pick up, carry",to marry,,w_,w_ c,"and, also | to take | to take, pick up, carry | to marry"
rb,getlex.php?coord=5100304051&word=2,rb A02,,,,,"great, big",large,"great, of major significance",(of age) : older,,rb,rb A02,"great, big | large | great, of major significance | (of age) : older"
qdm,getlex.php?coord=5100304041&word=17,qdm p01,,,,,before,before,as a substantive : front part,,,qdm,qdm p01,before | before | as a substantive : front part
mn,getlex.php?coord=5100304051&word=3,m_ p03 = m_ p --> mn p,,,,,from,from,partitive,indicating the agent of a passive,,mn,m_ p03 = m_ p --> mn p,from | from | partitive | indicating the agent of a passive
,getlex.php?coord=5100304041&word=19,,,,,,,,,,,,,
ywy,getlex.php?coord=5100304041&word=18,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
khn,getlex.php?coord=5100304051&word=1,khn noun sg. emphatic,,,,,priest,priest,,,,khn,khn noun sg. emphatic,priest | priest
ryš,getlex.php?coord=5100304041&word=12,ry$ noun sg. abs. or construct,,,,,head; top; chief,(anat.) head,top,"beginning, origin, source",,ryš,ry$ noun sg. abs. or construct,"head; top; chief | (anat.) head | top | beginning, origin, source"
twr,getlex.php?coord=5100304041&word=13,twr noun sg. emphatic,,,,,"ox, cow","bull, ox",(astron.) Taurus,(zool.) תורא דימא : an unclean fish,,twr,twr noun sg. emphatic,"ox, cow | bull, ox | (astron.) Taurus | (zool.) תורא דימא : an unclean fish"
w_,getlex.php?coord=5100304041&word=14,w_ c,,,,,"and, also",to slaughter,to slaughter animals (as all or part of a sacrifice),to slaughter human beings,,w_,w_ c,"and, also | to slaughter | to slaughter animals (as all or part of a sacrifice) | to slaughter human beings"
