text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
w_,getlex.php?coord=5100415381&word=6,w_ c,,,,,"and, also","to make, act, do",to make,"to do, perform, act in a certain manner",,w_,w_ c,"and, also | to make, act, do | to make | to do, perform, act in a certain manner"
לְהוֹן,getlex.php?coord=5100415381&word=7,l_ p01,,,,,,,,,,,l_ p01,
w_,getlex.php?coord=5100415381&word=4,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
krwspd,getlex.php?coord=5100415381&word=8,krwspd noun pl. absolute,,,,,fringe,fringe,seed(?),,,krwspd,krwspd noun pl. absolute,fringe | fringe | seed(?)
,getlex.php?coord=5100415371&word=5,,,,,,,,,,,,,
(m,getlex.php?coord=5100415381&word=1,(m p01,,,,,with,"with, together with",at,"at the time of, during",,ˁm,(m p01,"with | with, together with | at | at the time of, during"
mll,getlex.php?coord=5100415381&word=0,mll verb D,,,,,to speak,to sound,to enable someone to speak,to be spoken,,mll,mll verb D,to speak | to sound | to enable someone to speak | to be spoken
)mr,getlex.php?coord=5100415371&word=4,l_ p02,,,,,to say,to say,to command,"to say to oneself, to have a thought",,ˀmr,l_ p02,"to say | to say | to command | to say to oneself, to have a thought"
br,getlex.php?coord=5100415381&word=2,br noun pl. construct,,,,,son,"son, child",member of the same cohort (,in compounds,,br,br noun pl. construct,"son | son, child | member of the same cohort ( | in compounds"
,getlex.php?coord=5100415361&word=15,,,,,,,,,,,,,
w_,getlex.php?coord=5100415361&word=9,w_ c,,,,,"and, also",to die,to die,fig. : to remain hidden until disappearance,,w_,w_ c,"and, also | to die | to die | fig. : to remain hidden until disappearance"
מֹשַה׃,getlex.php?coord=5100415361&word=14,m$h PN Personal name,,,,,,,,,,,m$h PN Personal name,
yt,getlex.php?coord=5100415361&word=13,yt p01,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p01,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
pqd,getlex.php?coord=5100415361&word=11,d_ c = d_ c --> dy c,,,,,to visit; appoint; D to command,"to care for, look for","to command, order","p.p. : held in place, retained",,pqd,d_ c = d_ c --> dy c,"to visit; appoint; D to command | to care for, look for | to command, order | p.p. : held in place, retained"
ywy,getlex.php?coord=5100415361&word=12,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
kmh d_,getlex.php?coord=5100415361&word=10,kmh c,,,,,just as,just as,_ : as if,,,kmh d_,kmh c,just as | just as | _ : as if
משה#3#/,getlex.php?coord=5100415371&word=3,m$h PN Personal name,,,,,,,,,,,m$h PN Personal name,
w_,getlex.php?coord=5100415371&word=0,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
lwt,getlex.php?coord=5100415371&word=2,l_ p03,,,,,towards,towards (animates),"at, with (persons)","w. inanimates : towards, in the direction of",,lwt,l_ p03,"towards | towards (animates) | at, with (persons) | w. inanimates : towards, in the direction of"
ywy,getlex.php?coord=5100415371&word=1,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
mšry,getlex.php?coord=5100415361&word=5,l_ p03,,,,,camp,camp,"troop, retinue",,,mšry,l_ p03,"camp | camp | troop, retinue"
knyšh,getlex.php?coord=5100415361&word=3,kny$h noun sg. emphatic,,,,,assembling,"v.n. : gathering, assembling",synagogue,,,knyšh,kny$h noun sg. emphatic,"assembling | v.n. : gathering, assembling | synagogue"
kl,getlex.php?coord=5100415361&word=2,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
w_,getlex.php?coord=5100415361&word=6,w_ c,,,,,"and, also",to stone,to stone,to block up with stones,,w_,w_ c,"and, also | to stone | to stone | to block up with stones"
mn brh l_,getlex.php?coord=5100415361&word=4,l_ p03,,,,,outside of,outside of,,,,mn brh l_,l_ p03,outside of | outside of
yt,getlex.php?coord=5100415361&word=7,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
b_,getlex.php?coord=5100415361&word=8,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
mn brh l_,getlex.php?coord=5100415351&word=11,mbr)@l_ p03 = mbr)@l_ p --> mn@brh@l_ p,,,,,outside of,outside of,outside of,to the outside of,,mn brh l_,mbr)@l_ p03 = mbr)@l_ p --> mn@brh@l_ p,outside of | outside of | outside of | to the outside of
yt,getlex.php?coord=5100415351&word=7,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
w_,getlex.php?coord=5100415361&word=0,w_ c,,,,,"and, also",to go out,"to go out, come out, leave","to turn into, end up differently from how it started",,w_,w_ c,"and, also | to go out | to go out, come out, leave | to turn into, end up differently from how it started"
mšry,getlex.php?coord=5100415351&word=12,m$ry noun sg. emphatic,,,,,camp,camp,"troop, retinue",,,mšry,m$ry noun sg. emphatic,"camp | camp | troop, retinue"
b_,getlex.php?coord=5100415351&word=8,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
kl,getlex.php?coord=5100415351&word=9,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
knyšh,getlex.php?coord=5100415351&word=10,kny$h noun sg. emphatic,,,,,assembling,"v.n. : gathering, assembling",synagogue,,,knyšh,kny$h noun sg. emphatic,"assembling | v.n. : gathering, assembling | synagogue"
,getlex.php?coord=5100415351&word=13,,,,,,,,,,,,,
w_,getlex.php?coord=5100415351&word=0,w_ c,,,,,"and, also",to say,to say,to command,,w_,w_ c,"and, also | to say | to say | to command"
,getlex.php?coord=5100415341&word=11,,,,,,,,,,,,,
gbr,getlex.php?coord=5100415351&word=5,gbr noun sg. emphatic,,,,,man,man,"person, someone",supernatural being,,gbr,gbr noun sg. emphatic,"man | man | person, someone | supernatural being"
rgm,getlex.php?coord=5100415351&word=6,rgm verb G,,,,,to stone,to block up with stones,to hurl,to stone repeatedly,,rgm,rgm verb G,to stone | to block up with stones | to hurl | to stone repeatedly
qṭl,getlex.php?coord=5100415351&word=4,qTl verb Gt,,,,,to be killed,to be eliminated,to be killed (pl.),,,qṭl,qTl verb Gt,to be killed | to be eliminated | to be killed (pl.)
ywy,getlex.php?coord=5100415351&word=1,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
לְמֹשַה,getlex.php?coord=5100415351&word=2,l_ p03,,,,,,,,,,,l_ p03,
qṭl,getlex.php?coord=5100415351&word=3,qTl verb Gt,,,,,to be killed,to be eliminated,to be killed (pl.),,,qṭl,qTl verb Gt,to be killed | to be eliminated | to be killed (pl.)
)ry,getlex.php?coord=5100415341&word=4,)ry c,,,,,"because, since","because, since","ארי אם, ארי אין : but rather (=MT  כִּי־אִם)",introducing object clauses,,ˀry,)ry c,"because, since | because, since | ארי אם, ארי אין : but rather (=MT  כִּי־אִם) | introducing object clauses"
prš,getlex.php?coord=5100415341&word=6,pr$ verb Gt,,,,,to depart,to be separated,"to be delimited, made clear","to be created, made manifest",,prš,pr$ verb Gt,"to depart | to be separated | to be delimited, made clear | to be created, made manifest"
לֵיה׃,getlex.php?coord=5100415341&word=10,l_ p01,,,,,,,,,,,l_ p01,
mh,getlex.php?coord=5100415341&word=8,mh P01,,,,,what?,what?,(usually) with following adj.: how!,"what, that which (indef./rel. pron.)",,mh,mh P01,"what? | what? | (usually) with following adj.: how! | what, that which (indef./rel. pron.)"
mṭrh,getlex.php?coord=5100415341&word=3,mTrh noun sg. abs. or construct,,,,,"custody, care","custody, care",watch (as a time of night or day),observance,,mṭrh,mTrh noun sg. abs. or construct,"custody, care | custody, care | watch (as a time of night or day) | observance"
לְהוֹן,getlex.php?coord=5100415341&word=7,l_ p01,,,,,,,,,,,l_ p01,
l),getlex.php?coord=5100415341&word=5,l) a01,,,,,"no, not",no! (as interj.),not (preceding and negating a predicate),"compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'",,lˀ,l) a01,"no, not | no! (as interj.) | not (preceding and negating a predicate) | compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'"
(bd,getlex.php?coord=5100415341&word=9,d_ c = d_ c --> dy c,,,,,"to make, act, do",to make,"to do, perform, act in a certain manner","to designate, make into",,ˁbd,d_ c = d_ c --> dy c,"to make, act, do | to make | to do, perform, act in a certain manner | to designate, make into"
w_,getlex.php?coord=5100415331&word=11,w_ c,,,,,"and, also",towards,towards (animates),"at, with (persons)",,w_,w_ c,"and, also | towards | towards (animates) | at, with (persons)"
w_,getlex.php?coord=5100415341&word=0,w_ c,,,,,"and, also",to bind; to prohibit,to bind,to prohibit,,w_,w_ c,"and, also | to bind; to prohibit | to bind | to prohibit"
b_,getlex.php?coord=5100415341&word=2,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
yt,getlex.php?coord=5100415341&word=1,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
knyšh,getlex.php?coord=5100415331&word=13,kny$h noun sg. emphatic,,,,,assembling,"v.n. : gathering, assembling",synagogue,,,knyšh,kny$h noun sg. emphatic,"assembling | v.n. : gathering, assembling | synagogue"
אַהֲרֹן,getlex.php?coord=5100415331&word=10,)hrN PN Personal name,,,,,,,,,,,)hrN PN Personal name,
,getlex.php?coord=5100415331&word=14,,,,,,,,,,,,,
kl,getlex.php?coord=5100415331&word=12,kl noun sg. abs. or construct,,,,,"all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,emphatic state :,,kl,kl noun sg. abs. or construct,"all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes | emphatic state :"
w_,getlex.php?coord=5100415331&word=9,w_ c,,,,,"and, also",towards,towards (animates),"at, with (persons)",,w_,w_ c,"and, also | towards | towards (animates) | at, with (persons)"
מֹשַה,getlex.php?coord=5100415331&word=8,m$h PN Personal name,,,,,,,,,,,m$h PN Personal name,
kd,getlex.php?coord=5100415331&word=4,kd c,,,,,when,when,just as,as follows (,,kd,kd c,when | when | just as | as follows (
lwt,getlex.php?coord=5100415331&word=7,lwt p01,,,,,towards,towards (animates),"at, with (persons)","w. inanimates : towards, in the direction of",,lwt,lwt p01,"towards | towards (animates) | at, with (persons) | w. inanimates : towards, in the direction of"
)(,getlex.php?coord=5100415331&word=6,)( noun pl. absolute,,,,,wood,wood,"pl. :shrubbery, wood-bearing plants [Hebrew calque]",,,ˀˁ,)( noun pl. absolute,"wood | wood | pl. :shrubbery, wood-bearing plants [Hebrew calque]"
gbb,getlex.php?coord=5100415331&word=5,gbb verb D,,,,,"to rake, to gather",to become bent,"to bow down, bend over",,,gbb,gbb verb D,"to rake, to gather | to become bent | to bow down, bend over"
yt,getlex.php?coord=5100415331&word=3,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
gbb,getlex.php?coord=5100415321&word=7,gbb verb D,,,,,"to rake, to gather",to become bent,"to bow down, bend over",,,gbb,gbb verb D,"to rake, to gather | to become bent | to bow down, bend over"
šbh,getlex.php?coord=5100415321&word=10,d_ p = d_ p --> dy p,,,,,sabbath; week,sabbath,week,sabbatical year,,šbh,d_ p = d_ p --> dy p,sabbath; week | sabbath | week | sabbatical year
yt,getlex.php?coord=5100415331&word=1,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
,getlex.php?coord=5100415321&word=11,,,,,,,,,,,,,
w_,getlex.php?coord=5100415331&word=0,w_ c,,,,,"and, also","to approach, to be near","to approach, to be near",to touch,,w_,w_ c,"and, also | to approach, to be near | to approach, to be near | to touch"
b_,getlex.php?coord=5100415321&word=9,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
)(,getlex.php?coord=5100415321&word=8,)( noun pl. absolute,,,,,wood,wood,"pl. :shrubbery, wood-bearing plants [Hebrew calque]",,,ˀˁ,)( noun pl. absolute,"wood | wood | pl. :shrubbery, wood-bearing plants [Hebrew calque]"
škḥ,getlex.php?coord=5100415331&word=2,d_ c = d_ c --> dy c,,,,,to find; to be capable,to find,"w. infinitive : to be able to, capable of","impersonal ܡܸܫܟܲܚ܂ ܡܸܫܟܚܵܐ : it may well be, it is possible",,škḥ,d_ c = d_ c --> dy c,"to find; to be capable | to find | w. infinitive : to be able to, capable of | impersonal ܡܸܫܟܲܚ܂ ܡܸܫܟܚܵܐ : it may well be, it is possible"
w_,getlex.php?coord=5100415321&word=4,w_ c,,,,,"and, also",to find; to be capable,to find,"w. infinitive : to be able to, capable of",,w_,w_ c,"and, also | to find; to be capable | to find | w. infinitive : to be able to, capable of"
yt,getlex.php?coord=5100415361&word=1,yt p02,,,,,accusative particle,accusative particle,as a demonstrative pronoun :,introducing indirect objects,,yt,yt p02,accusative particle | accusative particle | as a demonstrative pronoun : | introducing indirect objects
gbr,getlex.php?coord=5100415321&word=5,gbr noun sg. emphatic,,,,,man,man,"person, someone",supernatural being,,gbr,gbr noun sg. emphatic,"man | man | person, someone | supernatural being"
kd,getlex.php?coord=5100415321&word=6,kd c,,,,,when,when,just as,as follows (,,kd,kd c,when | when | just as | as follows (
šny,getlex.php?coord=5100415311&word=7,$ny verb C,,,,,to change (trans.),"to deprive of one's senses, drive mad",to distinguish,(of a legal tradition) to be clarified,,šny,$ny verb C,"to change (trans.) | to deprive of one's senses, drive mad | to distinguish | (of a legal tradition) to be clarified"
hhw),getlex.php?coord=5100415311&word=11,hhw) P01,,,,,that one (m.),that one (m.),,,,hhwˀ,hhw) P01,that one (m.) | that one (m.)
šyṣy,getlex.php?coord=5100415311&word=9,$ycy verb quad T,,,,,"to destroy, eliminate",to complete doing something over time,"to be destroyed, eliminated",to be completed,,šyṣy,$ycy verb quad T,"to destroy, eliminate | to complete doing something over time | to be destroyed, eliminated | to be completed"
ḥwb,getlex.php?coord=5100415311&word=12,xwb noun sg. emphatic,,,,,"debt, obligation; sin","debt, obligation",guilt,,,ḥwb,xwb noun sg. emphatic,"debt, obligation; sin | debt, obligation | guilt"
b_,getlex.php?coord=5100415311&word=13,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
)nš,getlex.php?coord=5100415311&word=10,)n$ noun sg. emphatic,,,,,"person, someone","person, someone","Man, humanity (usually in the emphatic)","often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):",,ˀnš,)n$ noun sg. emphatic,"person, someone | person, someone | Man, humanity (usually in the emphatic) | often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):"
šyṣy,getlex.php?coord=5100415311&word=8,$ycy verb quad T,,,,,"to destroy, eliminate",to complete doing something over time,"to be destroyed, eliminated",to be completed,,šyṣy,$ycy verb quad T,"to destroy, eliminate | to complete doing something over time | to be destroyed, eliminated | to be completed"
,getlex.php?coord=5100415311&word=14,,,,,,,,,,,,,
w_,getlex.php?coord=5100415321&word=0,w_ c,,,,,"and, also","to be, to become",to be,"to endure, to exist",,w_,w_ c,"and, also | to be, to become | to be | to endure, to exist"
br,getlex.php?coord=5100415321&word=1,br noun pl. construct,,,,,son,"son, child",member of the same cohort (,in compounds,,br,br noun pl. construct,"son | son, child | member of the same cohort ( | in compounds"
pqwd,getlex.php?coord=5100415311&word=6,pqwd noun pl. emphatic,,,,,commandment,commandment,count,,,pqwd,pqwd noun pl. emphatic,commandment | commandment | count
w_,getlex.php?coord=5100415311&word=5,w_ c,,,,,"and, also",accusative particle,accusative particle,as a demonstrative pronoun :,,w_,w_ c,"and, also | accusative particle | accusative particle | as a demonstrative pronoun :"
ywy,getlex.php?coord=5100415311&word=3,d_ p = d_ p --> dy p,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,d_ p = d_ p --> dy p,abbreviation for the Tetragram | abbreviation for the Tetragram
bsr,getlex.php?coord=5100415311&word=4,bsr#3 verb D,,,,,"to announce, proclaim",to be announced,to receive news,,,bsr,bsr#3 verb D,"to announce, proclaim | to be announced | to receive news"
ptgm,getlex.php?coord=5100415311&word=2,ptgm noun sg. emphatic,,,,,statement; matter,"statement, word","thing, matter",sharp edge :,,ptgm,ptgm noun sg. emphatic,"statement; matter | statement, word | thing, matter | sharp edge :"
(m,getlex.php?coord=5100415301&word=16,(m noun sg. emphatic,,,,,people,"related group of people, nation","people, folks",,,ˁm,(m noun sg. emphatic,"people | related group of people, nation | people, folks"
hhw),getlex.php?coord=5100415301&word=14,hhw) P01,,,,,that one (m.),that one (m.),,,,hhwˀ,hhw) P01,that one (m.) | that one (m.)
(l,getlex.php?coord=5100415311&word=1,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
)ry,getlex.php?coord=5100415311&word=0,)ry c,,,,,"because, since","because, since","ארי אם, ארי אין : but rather (=MT  כִּי־אִם)",introducing object clauses,,ˀry,)ry c,"because, since | because, since | ארי אם, ארי אין : but rather (=MT  כִּי־אִם) | introducing object clauses"
mn gw,getlex.php?coord=5100415301&word=15,mgw p01 = mgw p --> mn@gw p,,,,,from inside of,from inside of,"from among, out of",as a result of,,mn gw,mgw p01 = mgw p --> mn@gw p,"from inside of | from inside of | from among, out of | as a result of"
,getlex.php?coord=5100415301&word=17,,,,,,,,,,,,,
qdm,getlex.php?coord=5100415301&word=8,qdm p01,,,,,before,before,as a substantive : front part,,,qdm,qdm p01,before | before | as a substantive : front part
w_,getlex.php?coord=5100415301&word=12,w_ c,,,,,"and, also","to destroy, finish","to destroy, eliminate",to complete doing something over time,,w_,w_ c,"and, also | to destroy, finish | to destroy, eliminate | to complete doing something over time"
hw),getlex.php?coord=5100415301&word=10,hw) P01,,,,,he,he,as copula,emphatic enclitic particle focusing on the word it follows,,hwˀ,hw) P01,he | he | as copula | emphatic enclitic particle focusing on the word it follows
rgz,getlex.php?coord=5100415301&word=11,rgz verb C,,,,,to provoke to anger,to make tremble,to be angry,"to tremble, quiver",,rgz,rgz verb C,"to provoke to anger | to make tremble | to be angry | to tremble, quiver"
gywr,getlex.php?coord=5100415301&word=7,gywr A05,,,,,"foreign, alien","foreign, alien",spurious,,,gywr,gywr A05,"foreign, alien | foreign, alien | spurious"
)ry,getlex.php?coord=5100416131&word=9,)ry c,,,,,"because, since","because, since","ארי אם, ארי אין : but rather (=MT  כִּי־אִם)",introducing object clauses,,ˀry,)ry c,"because, since | because, since | ארי אם, ארי אין : but rather (=MT  כִּי־אִם) | introducing object clauses"
b_,getlex.php?coord=5100416131&word=8,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
ywy,getlex.php?coord=5100415301&word=9,ywy d01,,,,,abbreviation for the Tetragram,abbreviation for the Tetragram,,,,ywy,ywy d01,abbreviation for the Tetragram | abbreviation for the Tetragram
w_,getlex.php?coord=5100416131&word=6,w_ c,,,,,"and, also",honey,honey,,,w_,w_ c,"and, also | honey | honey"
ḥlb,getlex.php?coord=5100416131&word=5,xlb noun sg. abs. or construct,,,,,milk,milk,juice,,,ḥlb,xlb noun sg. abs. or construct,milk | milk | juice
mn,getlex.php?coord=5100416131&word=3,m_ p03 = m_ p --> mn p,,,,,from,from,partitive,indicating the agent of a passive,,mn,m_ p03 = m_ p --> mn p,from | from | partitive | indicating the agent of a passive
qṭl,getlex.php?coord=5100416131&word=7,l_ p02,,,,,to kill,to kill,"to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc.",to fell,,qṭl,l_ p02,"to kill | to kill | to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc. | to fell"
(bd,getlex.php?coord=5100416131&word=4,(bd verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,,ˁbd,(bd verb G,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
slq,getlex.php?coord=5100416131&word=2,slq verb C,,,,,"to make ascend, bring upward","to offer up, sacrifice",to complete,"to place over, upon",,slq,slq verb C,"to make ascend, bring upward | to offer up, sacrifice | to complete | to place over, upon"
l),getlex.php?coord=5100416121&word=8,l) a01,,,,,"no, not",no! (as interj.),not (preceding and negating a predicate),"compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'",,lˀ,l) a01,"no, not | no! (as interj.) | not (preceding and negating a predicate) | compounded with adjectives, nouns, abstracts, and adverbs  ='un-', 'non', 'in-'"
,getlex.php?coord=5100416121&word=10,,,,,,,,,,,,,
)ry,getlex.php?coord=5100416131&word=1,)ry c,,,,,"because, since","because, since","ארי אם, ארי אין : but rather (=MT  כִּי־אִם)",introducing object clauses,,ˀry,)ry c,"because, since | because, since | ארי אם, ארי אין : but rather (=MT  כִּי־אִם) | introducing object clauses"
z(yr,getlex.php?coord=5100416131&word=0,z(yr A01,,,,,small,small,"quick, sharp","כזעיר : almost, all but=BH כִּמְעַט",,zˁyr,z(yr A01,"small | small | quick, sharp | כזעיר : almost, all but=BH כִּמְעַט"
slq,getlex.php?coord=5100416121&word=9,slq verb G,,,,,to go up,to result,to travel,idioms:,,slq,slq verb G,to go up | to result | to travel | idioms:
b_,getlex.php?coord=5100415321&word=3,b_ p02,,,,,"in, with",in,with (instrumental),among,,b_,b_ p02,"in, with | in | with (instrumental) | among"
w_,getlex.php?coord=5100416121&word=0,w_ c,,,,,"and, also",to send,"to send (something or someone, but see note)","to send word; order, summon",,w_,w_ c,"and, also | to send | to send (something or someone, but see note) | to send word; order, summon"
qry,getlex.php?coord=5100416121&word=2,l_ p02,,,,,to call,to call,to read,to cry out,,qry,l_ p02,to call | to call | to read | to cry out
w_,getlex.php?coord=5100416121&word=4,w_ c,,,,,"and, also",,,,,w_,w_ c,"and, also"
משה,getlex.php?coord=5100416121&word=1,m$h PN Personal name,,,,,,,,,,,m$h PN Personal name,
ישׂראל,getlex.php?coord=5100415321&word=2,y&r)l PN Personal name,,,,,,,,,,,y&r)l PN Personal name,
,getlex.php?coord=5100416111&word=13,,,,,,,,,,,,,
לְדָתָן,getlex.php?coord=5100416121&word=3,l_ p03,,,,,,,,,,,l_ p03,
(l,getlex.php?coord=5100416111&word=12,(l p02,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p02,"upon; against; to | upon, over, on to | against, over against | toward, to"
r(m,getlex.php?coord=5100416111&word=11,r(m verb Dt,,,,,to murmur,to grumble in complaint,"to be sad, grieve","to be made to grumble, grieve",,rˁm,r(m verb Dt,"to murmur | to grumble in complaint | to be sad, grieve | to be made to grumble, grieve"
)ry,getlex.php?coord=5100416111&word=10,)ry c,,,,,"because, since","because, since","ארי אם, ארי אין : but rather (=MT  כִּי־אִם)",introducing object clauses,,ˀry,)ry c,"because, since | because, since | ארי אם, ארי אין : but rather (=MT  כִּי־אִם) | introducing object clauses"
mh,getlex.php?coord=5100416111&word=8,mh P01,,,,,what?,what?,(usually) with following adj.: how!,"what, that which (indef./rel. pron.)",,mh,mh P01,"what? | what? | (usually) with following adj.: how! | what, that which (indef./rel. pron.)"
hw),getlex.php?coord=5100416111&word=9,hw) P01,,,,,he,he,as copula,emphatic enclitic particle focusing on the word it follows,,hwˀ,hw) P01,he | he | as copula | emphatic enclitic particle focusing on the word it follows
w_,getlex.php?coord=5100416111&word=7,w_ c,,,,,"and, also",,,,,w_,w_ c,"and, also"
knyšh,getlex.php?coord=5100416111&word=3,kny$h noun sg. emphatic,,,,,assembling,"v.n. : gathering, assembling",synagogue,,,knyšh,kny$h noun sg. emphatic,"assembling | v.n. : gathering, assembling | synagogue"
)nt,getlex.php?coord=5100416111&word=1,)t P01 = )t R --> )nt R,,,,,you (m.),you (m.),,,,ˀnt,)t P01 = )t R --> )nt R,you (m.) | you (m.)
w_,getlex.php?coord=5100416111&word=2,w_ c,,,,,"and, also","all, every",alone preceding a noun (technically the construct state!) :,as a postpositive with resumptive pronominal suffixes,,w_,w_ c,"and, also | all, every | alone preceding a noun (technically the construct state!) : | as a postpositive with resumptive pronominal suffixes"
yhwh,getlex.php?coord=5100416111&word=6,yhwh d01,,,,,the Tetragram,the Tetragram,,,,yhwh,yhwh d01,the Tetragram | the Tetragram
(l,getlex.php?coord=5100416111&word=5,(l p01,,,,,upon; against; to,"upon, over, on to","against, over against","toward, to",,ˁl,(l p01,"upon; against; to | upon, over, on to | against, over against | toward, to"
zmn,getlex.php?coord=5100416111&word=4,zmn verb Dt,,,,,"to be prepared, designated for someone",to be summoned,"to join together, assemble",to be made to occur,,zmn,zmn verb Dt,"to be prepared, designated for someone | to be summoned | to join together, assemble | to be made to occur"
)p,getlex.php?coord=5100416101&word=13,)p c,,,,,"also, even","also, even",in expressions,,,ˀp,)p c,"also, even | also, even | in expressions"
)ntwn,getlex.php?coord=5100416101&word=11,)twn P01 = )twn R --> )ntwn R,,,,,you (m. pl.),you (m. pl.),,,,ˀntwn,)twn P01 = )twn R --> )ntwn R,you (m. pl.) | you (m. pl.)
w_,getlex.php?coord=5100416101&word=10,w_ c,,,,,"and, also",now,now,(w./w.o.,,w_,w_ c,"and, also | now | now | (w./w.o."
,getlex.php?coord=5100416101&word=16,,,,,,,,,,,,,
b(y,getlex.php?coord=5100416101&word=12,b(y verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,,bˁy,b(y verb G,"to seek, look for | to ask a question | to wish for something, want, request | to require"
rb,getlex.php?coord=5100416101&word=15,rb A02,,,,,"great, big",large,"great, of major significance",(of age) : older,,rb,rb A02,"great, big | large | great, of major significance | (of age) : older"
khwnh,getlex.php?coord=5100416101&word=14,khwnh noun sg. emphatic,,,,,priesthood,priesthood,,,,khwnh,khwnh noun sg. emphatic,priesthood | priesthood
)nš,getlex.php?coord=5100415301&word=13,)n$ noun sg. emphatic,,,,,"person, someone","person, someone","Man, humanity (usually in the emphatic)","often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):",,ˀnš,)n$ noun sg. emphatic,"person, someone | person, someone | Man, humanity (usually in the emphatic) | often in the absolute state (i.e., as a pronoun, even in Eastern Aramaic):"
(m,getlex.php?coord=5100416101&word=7,(m p02,,,,,with,"with, together with",at,"at the time of, during",,ˁm,(m p02,"with | with, together with | at | at the time of, during"
w_,getlex.php?coord=5100416101&word=8,w_ c,,,,,"and, also","to ask, to beg, to inquire","to seek, look for",to ask a question,,w_,w_ c,"and, also | to ask, to beg, to inquire | to seek, look for | to ask a question"
לֵוִי,getlex.php?coord=5100416101&word=6,lwy PN Personal name,,,,,,,,,,,lwy PN Personal name,
