text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
br)',"Masekhet: 71015, Page: 023, Side: 2, Line: 10, Word: 1",No data,,,,,,,,,ברא',None,No data,
h$n',"Masekhet: 71015, Page: 023, Side: 2, Line: 10, Word: 2",No data,,,,,,,,,השנ',None,No data,
wl),"Masekhet: 71015, Page: 023, Side: 2, Line: 10, Word: 3",No data,,,,,,,,,ולא,None,No data,
yd(,"Masekhet: 71015, Page: 023, Side: 2, Line: 10, Word: 4",No data,,,,,,,,,ידע,None,No data,
mmh,"Masekhet: 71015, Page: 023, Side: 2, Line: 10, Word: 5",No data,,,,,,,,,ממה,None,No data,
"htnh"";","Masekhet: 71015, Page: 023, Side: 2, Line: 10, Word: 6",No data,,,,,,,,,התנה;,None,No data,
wh$t',"Masekhet: 71015, Page: 023, Side: 2, Line: 11, Word: 0",c,a,,,,"and, also",now,,,והשת',h$t),conjunction | adverb,"and, also | now"
qndr;,"Masekhet: 71015, Page: 023, Side: 2, Line: 11, Word: 1",verb G,,,,,"to vow, promise to devote",,,,קנדר;,ndr,verb peal,"to vow, promise to devote"
)y,"Masekhet: 71015, Page: 023, Side: 2, Line: 11, Word: 2",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
"""zkwr","Masekhet: 71015, Page: 023, Side: 2, Line: 11, Word: 3",No data,,,,,,,,,זכור,None,No data,
b$(',"Masekhet: 71015, Page: 023, Side: 2, Line: 11, Word: 4",No data,,,,,,,,,בשע',None,No data,
"hndr""","Masekhet: 71015, Page: 023, Side: 2, Line: 11, Word: 5",No data,,,,,,,,,הנדר,None,No data,
"""w)'","Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 0",No data,,,,,,,,,וא',None,No data,
(l,"Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 1",No data,,,,,,,,,על,None,No data,
d(',"Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 2",No data,,,,,,,,,דע',None,No data,
hr)$wN,"Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 3",No data,,,,,,,,,הראשון,None,No data,
)ny,"Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 4",No data,,,,,,,,,אני,None,No data,
"nwdr"";","Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 5",No data,,,,,,,,,נודר;,None,No data,
ndry',"Masekhet: 71015, Page: 023, Side: 2, Line: 12, Word: 6",noun sg. emphatic,,,,,vowing,,,,נדרי',nydr),noun sg. emphatic,vowing
lyt,"Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 0",V,,,,,there is/are not,,,,לית,lyt,V,there is/are not
by',"Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 1",noun sg. emphatic,,,,,house; structure; place,,,,בי',byt),noun sg. emphatic,house; structure; place
m$$';,"Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 2",noun sg. emphatic,,,,,toucing; substance,,,,משש';,m$$),noun sg. emphatic,toucing; substance
l),"Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 3",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
)',"Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""(l","Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 5",No data,,,,,,,,,על,None,No data,
d(',"Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 6",No data,,,,,,,,,דע',None,No data,
"hr)$wN""","Masekhet: 71015, Page: 023, Side: 2, Line: 13, Word: 7",No data,,,,,,,,,הראשון,None,No data,
""")ny","Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 0",No data,,,,,,,,,אני,None,No data,
"nwdr"";","Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 1",No data,,,,,,,,,נודר;,None,No data,
(qry',"Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 2",verb G,,,,,"to uproot, extract","to destroy without a trace, eradicate, abolish","to exclude, specify exclusion in a contract","to move away from one's home, flee",עקרי',(qr,verb peal,"to uproot, extract | to destroy without a trace, eradicate, abolish | to exclude, specify exclusion in a contract | to move away from one's home, flee"
ltn)y',"Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 3",p03,noun sg. emphatic,,,,"to, for",stipulated condition,,,לתנאי',tn)h,preposition proclitic | noun sg. emphatic,"to, for | stipulated condition"
wqyyM,"Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 4",c,verb D,,,,to establish,to fulfill a commandment or promise,"to swear, promise",to preserve,וקיים,qwm,conjunction | verb pael,"to establish | to fulfill a commandment or promise | to swear, promise | to preserve"
lyh,"Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 5",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
ndry';,"Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 6",noun sg. emphatic,,,,,vowing,,,,נדרי';,nydr),noun sg. emphatic,vowing
rb,"Masekhet: 71015, Page: 023, Side: 2, Line: 14, Word: 7",noun sg. emphatic,,,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
hwn',"Masekhet: 71015, Page: 023, Side: 2, Line: 15, Word: 0",No data,,,,,,,,,הונ',None,No data,
br,"Masekhet: 71015, Page: 023, Side: 2, Line: 15, Word: 1",noun sg. abs. or construct,,,,,son,,,,בר,br),noun sg. abs. or construct,son
xynn',"Masekhet: 71015, Page: 023, Side: 2, Line: 15, Word: 2",No data,,,,,,,,,חיננ',None,No data,
sbr,"Masekhet: 71015, Page: 023, Side: 2, Line: 15, Word: 3",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
lmydr$y',"Masekhet: 71015, Page: 023, Side: 2, Line: 15, Word: 4",p03,verb G,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,למידרשי',dr$,preposition proclitic | verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek"
bprq';,"Masekhet: 71015, Page: 023, Side: 2, Line: 15, Word: 5",p02,noun sg. emphatic,,,,"in, with","segment, separation",,,בפרק';,pyrq),preposition with pronominal suffix | noun sg. emphatic,"in, with | segment, separation"
)'l,"Masekhet: 71015, Page: 023, Side: 2, Line: 16, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א'ל,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rb);,"Masekhet: 71015, Page: 023, Side: 2, Line: 16, Word: 1",No data,,,,,,,,,רבא;,None,No data,
tn),"Masekhet: 71015, Page: 023, Side: 2, Line: 16, Word: 2",noun sg. emphatic,,,,,tanna,,,,תנא,tn),noun sg. emphatic,tanna
msty',"Masekhet: 71015, Page: 023, Side: 2, Line: 16, Word: 3",verb D,,,,,to stop up,to suppress,,,מסתי',stm,verb pael,to stop up | to suppress
lyh,"Masekhet: 71015, Page: 023, Side: 2, Line: 16, Word: 4",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
stwmy,"Masekhet: 71015, Page: 023, Side: 2, Line: 16, Word: 5",verb D,,,,,to stop up,to suppress,,,סתומי,stm,verb pael,to stop up | to suppress
"""kdy","Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 0",No data,,,,,,,,,כדי,None,No data,
$l),"Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 1",No data,,,,,,,,,שלא,None,No data,
ynhgw,"Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 2",No data,,,,,,,,,ינהגו,None,No data,
bw,"Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 3",No data,,,,,,,,,בו,None,No data,
qlt,"Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 4",No data,,,,,,,,,קלת,None,No data,
"r)$"";","Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 5",No data,,,,,,,,,ראש;,None,No data,
w)t,"Masekhet: 71015, Page: 023, Side: 2, Line: 17, Word: 6",c,R,,,,"and, also",you (m.),,,ואת,)t,conjunction | R,"and, also | you (m.)"
dr$',"Masekhet: 71015, Page: 023, Side: 2, Line: 18, Word: 0",verb G,,,,,"to tread, open a road","to interpret, to expound","to ask, to seek",,דרש',dr$,verb peal,"to tread, open a road | to interpret, to expound | to ask, to seek"
ly',"Masekhet: 71015, Page: 023, Side: 2, Line: 18, Word: 1",p02,,,,,"to, for",,,,לי',l_,preposition with pronominal suffix,"to, for"
bpyrq';,"Masekhet: 71015, Page: 023, Side: 2, Line: 18, Word: 2",p02,noun sg. emphatic,,,,"in, with","segment, separation",,,בפירק';,pyrq),preposition with pronominal suffix | noun sg. emphatic,"in, with | segment, separation"
wmwd',"Masekhet: 71015, Page: 024, Side: 1, Line: 09, Word: 0",c,verb C,,,,to praise,to confess,"to consent, acknowledge",,ומוד',ydy,conjunction | verb (h)aphel,"to praise | to confess | to consent, acknowledge"
r',"Masekhet: 71015, Page: 024, Side: 1, Line: 09, Word: 1",No data,,,,,,,,,ר',None,No data,
)ly(',"Masekhet: 71015, Page: 024, Side: 1, Line: 09, Word: 2",No data,,,,,,,,,אליע',None,No data,
bN,"Masekhet: 71015, Page: 024, Side: 1, Line: 09, Word: 3",No data,,,,,,,,,בן,None,No data,
y(q',"Masekhet: 71015, Page: 024, Side: 1, Line: 10, Word: 0",No data,,,,,,,,,יעק',None,No data,
bh),"Masekhet: 71015, Page: 024, Side: 1, Line: 10, Word: 1",p02,P01,,,,"in, with",this (f.),,,בהא,h),preposition with pronominal suffix | preposition independent,"in, with | this (f.)"
ndr',"Masekhet: 71015, Page: 024, Side: 1, Line: 10, Word: 2",noun sg. emphatic,,,,,vowing,,,,נדר',nydr),noun sg. emphatic,vowing
hwy;,"Masekhet: 71015, Page: 024, Side: 1, Line: 10, Word: 3",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
d)'l;,"Masekhet: 71015, Page: 024, Side: 1, Line: 10, Word: 4",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דא'ל;,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
l)w,"Masekhet: 71015, Page: 024, Side: 1, Line: 10, Word: 5",a,,,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
klb',"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 0",noun sg. emphatic,,,,,dog,,,,כלב',klb),noun sg. emphatic,dog
)n),"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 1",P01,,,,,I,,,,אנא,)n),preposition independent,I
dmthnyn',"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 2",c,verb Gt,,,,"to find useful, benefit (from)",,,,דמתהנינ',hny,conjunction | verb ethpeel,"to find useful, benefit (from)"
mynK,"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 3",p02,,,,,from,,,,מינך,mn,preposition with pronominal suffix,from
w)t,"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 4",c,R,,,,"and, also",you (m.),,,ואת,)t,conjunction | R,"and, also | you (m.)"
l),"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 5",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
mthny',"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 6",verb Gt,,,,,"to find useful, benefit (from)",,,,מתהני',hny,verb ethpeel,"to find useful, benefit (from)"
mn)y,"Masekhet: 71015, Page: 024, Side: 1, Line: 11, Word: 7",noun pl. emphatic,,,,,vessel; garment,,,,מנאי,m)n),noun pl. emphatic,vessel; garment
wmwd',"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 0",c,verb C,,,,to praise,to confess,"to consent, acknowledge",,ומוד',ydy,conjunction | verb (h)aphel,"to praise | to confess | to consent, acknowledge"
r',"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 1",No data,,,,,,,,,ר',None,No data,
)ly(',"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 2",No data,,,,,,,,,אליע',None,No data,
bN,"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 3",No data,,,,,,,,,בן,None,No data,
y(q',"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 4",No data,,,,,,,,,יעק',None,No data,
bh),"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 5",p02,P01,,,,"in, with",this (f.),,,בהא,h),preposition with pronominal suffix | preposition independent,"in, with | this (f.)"
dndr',"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 6",c,noun sg. emphatic,,,,"who,which (relative)",vowing,,,דנדר',nydr),conjunction | noun sg. emphatic,"who,which (relative) | vowing"
hwy;,"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 7",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
m$w',"Masekhet: 71015, Page: 024, Side: 1, Line: 21, Word: 8",c,,,,,"because, since",,,,משו',m$wm,conjunction,"because, since"
d)'l;,"Masekhet: 71015, Page: 024, Side: 1, Line: 22, Word: 0",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דא'ל;,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
l)w,"Masekhet: 71015, Page: 024, Side: 1, Line: 22, Word: 1",a,,,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
mlk',"Masekhet: 71015, Page: 024, Side: 1, Line: 22, Word: 2",noun sg. emphatic,,,,,king,,,,מלכ',mlk),noun sg. emphatic,king
)n),"Masekhet: 71015, Page: 024, Side: 1, Line: 22, Word: 3",P01,,,,,I,,,,אנא,)n),preposition independent,I
dmhnyn',"Masekhet: 71015, Page: 024, Side: 1, Line: 22, Word: 4",c,verb C,,,,"to profit, to aid someone",w.,: to affect,,דמהנינ',hny,conjunction | verb (h)aphel,"to profit, to aid someone | w. | : to affect"
lK,"Masekhet: 71015, Page: 024, Side: 1, Line: 22, Word: 5",p02,,,,,"to, for",,,,לך,l_,preposition with pronominal suffix,"to, for"
w)t,"Masekhet: 71015, Page: 024, Side: 1, Line: 23, Word: 0",c,R,,,,"and, also",you (m.),,,ואת,)t,conjunction | R,"and, also | you (m.)"
l),"Masekhet: 71015, Page: 024, Side: 1, Line: 23, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
mhny',"Masekhet: 71015, Page: 024, Side: 1, Line: 23, Word: 2",verb C,,,,,"to profit, to aid someone",w.,: to affect,,מהני',hny,verb (h)aphel,"to profit, to aid someone | w. | : to affect"
ly;,"Masekhet: 71015, Page: 024, Side: 1, Line: 23, Word: 3",p02,,,,,"to, for",,,,לי;,l_,preposition with pronominal suffix,"to, for"
hw';,"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 0",P,,,,,he,,,,הו';,hw),P,he
mny;,"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 1",P01,,,,,who?,,,,מני;,mny,preposition independent,who?
)y,"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 2",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
r',"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 3",No data,,,,,,,,,ר',None,No data,
)ly(',"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 4",No data,,,,,,,,,אליע',None,No data,
bN,"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 5",No data,,,,,,,,,בן,None,No data,
y(q',"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 6",No data,,,,,,,,,יעק',None,No data,
"""zwrwzyN""","Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 7",No data,,,,,,,,,זורוזין,None,No data,
hwy;,"Masekhet: 71015, Page: 024, Side: 1, Line: 27, Word: 8",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)l',"Masekhet: 71015, Page: 024, Side: 1, Line: 28, Word: 0",c,,,,,but rather,,,,אל',)l),conjunction,but rather
l)w,"Masekhet: 71015, Page: 024, Side: 1, Line: 28, Word: 1",a,,,,,"not, it is not",,,,לאו,l)w,adverb,"not, it is not"
rbnN;,"Masekhet: 71015, Page: 024, Side: 1, Line: 28, Word: 2",N,,,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
wplygy,"Masekhet: 71015, Page: 024, Side: 1, Line: 28, Word: 3",c,verb G,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",ופליגי,plg,conjunction | verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
rbnN;,"Masekhet: 71015, Page: 024, Side: 1, Line: 28, Word: 4",N,,,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
wmy,"Masekhet: 71015, Page: 024, Side: 1, Line: 29, Word: 0",c,c,,,,"and, also",interrogative particle,,,ומי,my,conjunction | conjunction,"and, also | interrogative particle"
sbr',"Masekhet: 71015, Page: 024, Side: 1, Line: 29, Word: 1",verb G,,,,,to have thoughts,idioms:,,,סבר',sbr,verb peal,to have thoughts | idioms:
mzmnn',"Masekhet: 71015, Page: 024, Side: 1, Line: 29, Word: 2",noun sg. emphatic,,,,,host,,,,מזמננ',mzmnn),noun sg. emphatic,host
d)dry',"Masekhet: 71015, Page: 024, Side: 1, Line: 29, Word: 3",c,verb C,,,,to impose a vow upon someone,to forbid one from getting benefits from someone,to make a vow,,דאדרי',ndr,conjunction | verb (h)aphel,to impose a vow upon someone | to forbid one from getting benefits from someone | to make a vow
lzmyn';,"Masekhet: 71015, Page: 024, Side: 1, Line: 29, Word: 4",p03,noun sg. emphatic,,,,"to, for",invited,,,לזמינ';,zmyn),preposition proclitic | noun sg. emphatic,"to, for | invited"
l);,"Masekhet: 71015, Page: 024, Side: 1, Line: 29, Word: 5",a,,,,,"no, not",,,,לא;,l),adverb,"no, not"
zmyn',"Masekhet: 71015, Page: 024, Side: 1, Line: 30, Word: 0",noun sg. emphatic,,,,,invited,,,,זמינ',zmyn),noun sg. emphatic,invited
d)dryh,"Masekhet: 71015, Page: 024, Side: 1, Line: 30, Word: 1",p,verb C,,,,to impose a vow upon someone,to forbid one from getting benefits from someone,to make a vow,,דאדריה,ndr,preposition | verb (h)aphel,to impose a vow upon someone | to forbid one from getting benefits from someone | to make a vow
lmzmn';,"Masekhet: 71015, Page: 024, Side: 1, Line: 30, Word: 2",p03,noun sg. emphatic,,,,"to, for",host,,,למזמנ';,mzmnn),preposition proclitic | noun sg. emphatic,"to, for | host"
)'l;,"Masekhet: 71015, Page: 024, Side: 1, Line: 30, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א'ל;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
mzmn',"Masekhet: 71015, Page: 024, Side: 1, Line: 30, Word: 4",verb C,,,,,"to designate, prepare for a task",to summon,to create,to prosper,מזמנ',zmn,verb (h)aphel,"to designate, prepare for a task | to summon | to create | to prosper"
ly;,"Masekhet: 71015, Page: 024, Side: 1, Line: 31, Word: 0",p02,,,,,"to, for",,,,לי;,l_,preposition with pronominal suffix,"to, for"
)'l;,"Masekhet: 71015, Page: 024, Side: 1, Line: 31, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א'ל;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)yN,"Masekhet: 71015, Page: 024, Side: 1, Line: 31, Word: 2",I,,,,,yes,,,,אין,)yn,interjection,yes
)py',"Masekhet: 71015, Page: 024, Side: 2, Line: 01, Word: 0",c,,,,,"even if , even",,,,אפי',)plw,conjunction,"even if , even"
bqmyyt';,"Masekhet: 71015, Page: 024, Side: 2, Line: 01, Word: 1",p02,A,,,,"in, with",first,,,בקמיית';,qm),preposition with pronominal suffix | adjective,"in, with | first"
$'m;,"Masekhet: 71015, Page: 024, Side: 2, Line: 01, Word: 2",verb G,,,,,to hear (w. d.o. or,) something,to listen,,ש'מ;,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
wdylm',"Masekhet: 71015, Page: 024, Side: 2, Line: 16, Word: 0",c,c,,,,"and, also","lest, perhaps",,,ודילמ',dylm),conjunction | conjunction,"and, also | lest, perhaps"
h)y,"Masekhet: 71015, Page: 024, Side: 2, Line: 16, Word: 1",P01,,,,,this,,,,האי,h)y,preposition independent,this
gbr',"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 0",noun sg. emphatic,,,,,man,,,,גבר',gbr),noun sg. emphatic,man
$wm$mny,"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 1",noun pl. emphatic,,,,,ant,,,,שומשמני,$wm$mn),noun pl. emphatic,ant
xz);,"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 2",verb G,,,,,to see,(,") to understand, to realize",to visit,חזא;,xzy,verb peal,"to see | ( | ) to understand, to realize | to visit"
d)syq,"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 3",c,verb C,,,,"to make ascend, bring upward","to offer up, sacrifice",to complete,"to place over, upon",דאסיק,slq,conjunction | verb (h)aphel,"to make ascend, bring upward | to offer up, sacrifice | to complete | to place over, upon"
lhw,"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 4",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
{{d}}^$^m),"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 5",noun sg. emphatic,,,,,name,,,,דשמא,$m),noun sg. emphatic,name
"""(wly","Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 6",No data,,,,,,,,,עולי,None,No data,
"mcry'""","Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 7",No data,,,,,,,,,מצרי',None,No data,
w$pyr,"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 8",c,A01,,,,"and, also",beautiful,,,ושפיר,$pyr,conjunction | adjective singular absolute or construct,"and, also | beautiful"
qm$tb(;,"Masekhet: 71015, Page: 024, Side: 2, Line: 17, Word: 9",verb Gt,,,,,to swear,to adjure,,,קמשתבע;,$b(,verb ethpeel,to swear | to adjure
)'l;,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,א'ל;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
l);,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 1",a,,,,,"no, not",,,,לא;,l),adverb,"no, not"
ky,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 2",c,,,,,when,,,,כי,ky,conjunction,when
)$tb(,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 3",verb Gt,,,,,to swear,to adjure,,,אשתבע,$b(,verb ethpeel,to swear | to adjure
)d(t',"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 4",noun sg. emphatic,,,,,knowledge,,,,אדעת',d(t),noun sg. emphatic,knowledge
dydN,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 5",P02,,,,,possessive particle,,,,דידן,dyd_,preposition with pronominal suffix,possessive particle
)$tb(;,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 6",verb Gt,,,,,to swear,to adjure,,,אשתבע;,$b(,verb ethpeel,to swear | to adjure
w)nN,"Masekhet: 71015, Page: 025, Side: 1, Line: 01, Word: 7",c,P01,,,,"and, also",we,,,ואנן,)nn,conjunction | preposition independent,"and, also | we"
l),"Masekhet: 71015, Page: 025, Side: 1, Line: 02, Word: 0",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
msqynN,"Masekhet: 71015, Page: 025, Side: 1, Line: 02, Word: 1",verb C,,,,,"to make ascend, bring upward","to offer up, sacrifice",to complete,"to place over, upon",מסקינן,slq,verb (h)aphel,"to make ascend, bring upward | to offer up, sacrifice | to complete | to place over, upon"
d(tyN,"Masekhet: 71015, Page: 025, Side: 1, Line: 02, Word: 2",noun sg. emphatic,,,,,knowledge,,,,דעתין,d(t),noun sg. emphatic,knowledge
)$wm$mny;,"Masekhet: 71015, Page: 025, Side: 1, Line: 02, Word: 3",noun pl. emphatic,,,,,ant,,,,אשומשמני;,$wm$mn),noun pl. emphatic,ant
w(l d(ty',"Masekhet: 71015, Page: 025, Side: 1, Line: 02, Word: 4",c,N,,,,"and, also",knowledge,,,ועל דעתי',)d(t_@d_,conjunction | noun,"and, also | knowledge"
dnp$y',"Masekhet: 71015, Page: 025, Side: 1, Line: 03, Word: 0",noun sg. emphatic,,,,,soul; life; self,,,,דנפשי',np$),noun sg. emphatic,soul; life; self
l),"Masekhet: 71015, Page: 025, Side: 1, Line: 03, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
(byd,"Masekhet: 71015, Page: 025, Side: 1, Line: 03, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
)yny',"Masekhet: 71015, Page: 025, Side: 1, Line: 03, Word: 3",noun sg. abs. or construct,,,,,"person, someone",,,,איני',)yny$,noun sg. abs. or construct,"person, someone"
dm$tb(;,"Masekhet: 71015, Page: 025, Side: 1, Line: 03, Word: 4",c,verb Gt,,,,to swear,to adjure,,,דמשתבע;,$b(,conjunction | verb ethpeel,to swear | to adjure
l)pwqy,"Masekhet: 71015, Page: 025, Side: 1, Line: 07, Word: 0",p02,verb C,,,,"to bring forth, produce","to remove, expel",to expend,to produce a text,לאפוקי,npq,preposition with pronominal suffix | verb (h)aphel,"to bring forth, produce | to remove, expel | to expend | to produce a text"
d)y,"Masekhet: 71015, Page: 025, Side: 1, Line: 07, Word: 1",c,c,,,,"who,which (relative)","if, whether",,,דאי,)y,conjunction | conjunction,"who,which (relative) | if, whether"
yhb,"Masekhet: 71015, Page: 025, Side: 1, Line: 07, Word: 2",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהב,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
lyh,"Masekhet: 71015, Page: 025, Side: 1, Line: 07, Word: 3",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
)sqwndry,"Masekhet: 71015, Page: 025, Side: 1, Line: 07, Word: 4",noun pl. emphatic,,,,,a type of game,,,,אסקונדרי,)ysqwndry,noun pl. emphatic,a type of game
w)sy',"Masekhet: 71015, Page: 025, Side: 1, Line: 08, Word: 0",c,verb C,,,,"to make ascend, bring upward","to offer up, sacrifice",to complete,"to place over, upon",ואסי',slq,conjunction | verb (h)aphel,"to make ascend, bring upward | to offer up, sacrifice | to complete | to place over, upon"
lhw,"Masekhet: 71015, Page: 025, Side: 1, Line: 08, Word: 1",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
$m',"Masekhet: 71015, Page: 025, Side: 1, Line: 08, Word: 2",noun sg. emphatic,,,,,name,,,,שמ',$m),noun sg. emphatic,name
zwzy;,"Masekhet: 71015, Page: 025, Side: 1, Line: 08, Word: 3",noun pl. emphatic,,,,,a weight (half shekel),,,,זוזי;,zwz),noun pl. emphatic,a weight (half shekel)
wmdq)',"Masekhet: 71015, Page: 025, Side: 1, Line: 08, Word: 4",c,a,,,,"and, also",aspectual particle,,,ומדקא',q),conjunction | adverb,"and, also | aspectual particle"
"""(l","Masekhet: 71015, Page: 025, Side: 1, Line: 08, Word: 5",No data,,,,,,,,,על,None,No data,
