book_name,chapter,verse,emphatic_ratio,absolute_ratio,function_words_ratio,lexical_diversity,verb_ratio,passive_voice_ratio,plural_ratio,line_length,avg_word_len,v_then_noun_ratio,v_then_prep_ratio
TgO_Genesis,44,09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.7,0.0,0.0
TgO_Genesis,44,10,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,14.0,2.5333,0.0,0.0
TgO_Genesis,44,11,0.0,0.0,0.0,0.5455,0.0,0.0,0.0,11.0,2.3333,0.0,0.0
TgO_Genesis,44,12,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,9.0,3.3,0.0,0.0
TgO_Genesis,44,13,0.0,0.0,0.0,0.75,0.0,0.0,0.0,8.0,2.4444,0.0,0.0
TgO_Genesis,44,14,0.0,0.0,0.0,0.6154,0.0,0.0,0.0,13.0,2.7857,0.0,0.0
TgO_Genesis,44,15,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,14.0,3.2667,0.0,0.0
TgO_Genesis,44,16,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,24.0,3.12,0.0,0.0
TgO_Genesis,44,17,0.0,0.0,0.0,0.7895,0.0,0.0,0.0,19.0,2.55,0.0,0.0
TgO_Genesis,44,18,0.0,0.0,0.0,0.8,0.0,0.0,0.0,20.0,3.0,0.0,0.0
TgO_Genesis,44,19,0.0,0.0,0.0,0.9,0.0,0.0,0.0,10.0,2.7273,0.0,0.0
TgO_Genesis,44,20,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,18.0,3.0526,0.0,0.0
TgO_Genesis,44,21,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,7.0,2.25,0.0,0.0
TgO_Genesis,44,22,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,2.4286,0.0,0.0
TgO_Genesis,44,23,0.0,0.0,0.0,0.9167,0.0,0.0,0.0,12.0,2.4615,0.0,0.0
TgO_Genesis,44,24,0.0,0.0,0.0,0.9091,0.0,0.0,0.0,11.0,2.6667,0.0,0.0
TgO_Genesis,44,25,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,7.0,2.875,0.0,0.0
TgO_Genesis,44,26,0.0,0.0,0.0,0.7,0.0,0.0,0.0,20.0,2.5714,0.0,0.0
TgO_Genesis,44,27,0.0,0.0,0.0,0.8182,0.0,0.0,0.0,11.0,3.0833,0.0,0.0
TgO_Genesis,44,28,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,11.0,2.5833,0.0,0.0
TgO_Genesis,44,29,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,12.0,2.7692,0.0,0.0
TgO_Genesis,44,30,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,12.0,2.3846,0.0,0.0
TgO_Genesis,44,31,0.0,0.0,0.0,0.8,0.0,0.0,0.0,15.0,2.5625,0.0,0.0
TgO_Genesis,44,32,0.0,0.0,0.0,0.8235,0.0,0.0,0.0,17.0,2.9444,0.0,0.0
TgO_Genesis,44,33,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,12.0,2.6923,0.0,0.0
TgO_Genesis,44,34,0.0,0.0,0.0,0.9286,0.0,0.0,0.0,14.0,2.8,0.0,0.0
TgO_Genesis,45,01,0.0,0.0,0.0,0.5909,0.0,0.0,0.0,22.0,2.913,0.0,0.0
TgO_Genesis,45,02,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10.0,2.2727,0.0,0.0
TgO_Genesis,45,03,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,18.0,3.0526,0.0,0.0
TgO_Genesis,45,04,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,14.0,4.1333,0.0,0.0
TgO_Genesis,45,05,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,16.0,2.5882,0.0,0.0
TgO_Genesis,45,06,0.0,0.0,0.0,0.8462,0.0,0.0,0.0,13.0,2.7857,0.0,0.0
TgO_Genesis,45,07,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,11.0,3.0833,0.0,0.0
TgO_Genesis,45,08,0.0,0.0,0.0,0.8,0.0,0.0,0.0,20.0,3.1905,0.0,0.0
TgO_Genesis,45,09,0.0,0.0,0.0,0.7895,0.0,0.0,0.0,19.0,2.9,0.0,0.0
TgO_Genesis,45,10,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,13.0,3.0,0.0,0.0
TgO_Genesis,45,11,0.0,0.0,0.0,0.8,0.0,0.0,0.0,15.0,2.8125,0.0,0.0
TgO_Genesis,45,12,0.0,0.0,0.0,0.8182,0.0,0.0,0.0,11.0,2.75,0.0,0.0
TgO_Genesis,45,13,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,14.0,2.1333,0.0,0.0
TgO_Genesis,45,14,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.0,2.8182,0.0,0.0
TgO_Genesis,45,15,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10.0,1.9091,0.0,0.0
TgO_Genesis,45,16,0.0,0.0,0.0,0.6923,0.0,0.0,0.0,13.0,2.7143,0.0,0.0
TgO_Genesis,45,17,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,15.0,3.25,0.0,0.0
TgO_Genesis,45,18,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,18.0,2.6316,0.0,0.0
TgO_Genesis,45,19,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,15.0,2.8125,0.0,0.0
TgO_Genesis,45,20,0.0,0.0,0.0,0.9167,0.0,0.0,0.0,12.0,2.7692,0.0,0.0
TgO_Genesis,45,21,0.0,0.0,0.0,0.6,0.0,0.0,0.0,15.0,3.5625,0.0,0.0
TgO_Genesis,45,22,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,14.0,3.0,0.0,0.0
TgO_Genesis,45,23,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,16.0,3.0588,0.0,0.0
TgO_Genesis,45,24,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,9.0,2.3,0.0,0.0
TgO_Genesis,45,25,0.0,0.0,0.0,0.625,0.0,0.0,0.0,8.0,2.8889,0.0,0.0
TgO_Genesis,45,26,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,22.0,3.1739,0.0,0.0
TgO_Genesis,45,27,0.0,0.0,0.0,0.619,0.0,0.0,0.0,21.0,2.9545,0.0,0.0
TgO_Genesis,45,28,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,14.0,3.1333,0.0,0.0
TgO_Genesis,46,01,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,11.0,3.8333,0.0,0.0
TgO_Genesis,46,02,0.0,0.0,0.0,0.4167,0.0,0.0,0.0,12.0,3.3846,0.0,0.0
TgO_Genesis,46,03,0.0,0.0,0.0,0.9286,0.0,0.0,0.0,14.0,2.8667,0.0,0.0
TgO_Genesis,46,04,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,2.8571,0.0,0.0
TgO_Genesis,46,05,0.0,0.0,0.0,0.6111,0.0,0.0,0.0,18.0,2.9474,0.0,0.0
TgO_Genesis,46,06,0.0,0.0,0.0,0.6,0.0,0.0,0.0,15.0,3.0625,0.0,0.0
TgO_Genesis,46,07,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10.0,3.4545,0.0,0.0
TgO_Genesis,46,08,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,11.0,4.1667,0.0,0.0
TgO_Genesis,46,09,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.0,0.0,0.0
TgO_Genesis,46,10,0.0,0.0,0.0,0.3,0.0,0.0,0.0,10.0,3.0,0.0,0.0
TgO_Genesis,46,11,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,3.6667,0.0,0.0
TgO_Genesis,46,12,0.0,0.0,0.0,0.1765,0.0,0.0,0.0,17.0,3.0,0.0,0.0
TgO_Genesis,46,13,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.4286,0.0,0.0
TgO_Genesis,46,14,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,3.0,0.0,0.0
TgO_Genesis,46,15,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,16.0,3.4706,0.0,0.0
TgO_Genesis,46,16,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,3.0,0.0,0.0
TgO_Genesis,46,17,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,12.0,3.1538,0.0,0.0
TgO_Genesis,46,18,0.0,0.0,0.0,0.6154,0.0,0.0,0.0,13.0,4.0,0.0,0.0
TgO_Genesis,46,19,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,3.2857,0.0,0.0
TgO_Genesis,46,20,0.0,0.0,0.0,0.4,0.0,0.0,0.0,15.0,4.625,0.0,0.0
TgO_Genesis,46,21,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,12.0,3.6923,0.0,0.0
TgO_Genesis,46,22,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,9.0,3.9,0.0,0.0
TgO_Genesis,46,23,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0
TgO_Genesis,46,24,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,6.0,3.4286,0.0,0.0
TgO_Genesis,46,25,0.0,0.0,0.0,0.6429,0.0,0.0,0.0,14.0,3.6667,0.0,0.0
TgO_Genesis,46,26,0.0,0.0,0.0,0.6471,0.0,0.0,0.0,17.0,3.6667,0.0,0.0
TgO_Genesis,46,27,0.0,0.0,0.0,0.6,0.0,0.0,0.0,15.0,3.6875,0.0,0.0
TgO_Genesis,46,28,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12.0,4.0,0.0,0.0
TgO_Genesis,46,29,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,17.0,3.2222,0.0,0.0
TgO_Genesis,46,30,0.0,0.0,0.0,0.7619,0.0,0.0,0.0,21.0,3.0,0.0,0.0
TgO_Genesis,46,31,0.0,0.0,0.0,0.4667,0.0,0.0,0.0,15.0,2.9375,0.0,0.0
TgO_Genesis,46,32,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,2.5,0.0,0.0
TgO_Genesis,46,33,0.0,0.0,0.0,0.75,0.0,0.0,0.0,8.0,2.8889,0.0,0.0
TgO_Genesis,46,34,0.0,0.0,0.0,0.8696,0.0,0.0,0.0,23.0,2.875,0.0,0.0
TgO_Genesis,47,01,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,17.0,3.1111,0.0,0.0
TgO_Genesis,47,02,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,9.0,2.4,0.0,0.0
TgO_Genesis,47,03,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,15.0,2.6875,0.0,0.0
TgO_Genesis,47,04,0.0,0.0,0.0,0.5909,0.0,0.0,0.0,22.0,3.1739,0.0,0.0
TgO_Genesis,47,05,0.0,0.0,0.0,0.75,0.0,0.0,0.0,8.0,2.7778,0.0,0.0
TgO_Genesis,47,06,0.0,0.0,0.0,0.64,0.0,0.0,0.0,25.0,2.8846,0.0,0.0
TgO_Genesis,47,07,0.0,0.0,0.0,0.4167,0.0,0.0,0.0,12.0,3.3077,0.0,0.0
TgO_Genesis,47,08,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,7.0,3.5,0.0,0.0
TgO_Genesis,47,09,0.0,0.0,0.0,0.5417,0.0,0.0,0.0,24.0,3.08,0.0,0.0
TgO_Genesis,47,10,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,7.0,3.125,0.0,0.0
TgO_Genesis,47,11,0.0,0.0,0.0,0.5,0.0,0.0,0.0,18.0,3.3684,0.0,0.0
TgO_Genesis,47,12,0.0,0.0,0.0,0.75,0.0,0.0,0.0,12.0,2.7692,0.0,0.0
TgO_Genesis,47,13,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,17.0,3.5,0.0,0.0
TgO_Genesis,47,14,0.0,0.0,0.0,0.5263,0.0,0.0,0.0,19.0,3.4,0.0,0.0
TgO_Genesis,47,15,0.0,0.0,0.0,0.5652,0.0,0.0,0.0,23.0,3.3333,0.0,0.0
TgO_Genesis,47,16,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10.0,2.9091,0.0,0.0
TgO_Genesis,47,17,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,21.0,2.7727,0.0,0.0
TgO_Genesis,47,18,0.0,0.0,0.0,0.6296,0.0,0.0,0.0,27.0,2.9286,0.0,0.0
TgO_Genesis,47,19,0.0,0.0,0.0,0.5769,0.0,0.0,0.0,26.0,2.8889,0.0,0.0
TgO_Genesis,47,20,0.0,0.0,0.0,0.7,0.0,0.0,0.0,20.0,3.0476,0.0,0.0
TgO_Genesis,47,21,0.0,0.0,0.0,0.6923,0.0,0.0,0.0,13.0,2.7857,0.0,0.0
TgO_Genesis,47,22,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,21.0,3.3636,0.0,0.0
TgO_Genesis,47,23,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,18.0,3.2105,0.0,0.0
TgO_Genesis,47,24,0.0,0.0,0.0,0.65,0.0,0.0,0.0,20.0,2.9048,0.0,0.0
TgO_Genesis,47,25,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,9.0,2.8,0.0,0.0
TgO_Genesis,47,26,0.0,0.0,0.0,0.75,0.0,0.0,0.0,24.0,3.36,0.0,0.0
TgO_Genesis,47,27,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,11.0,3.3333,0.0,0.0
TgO_Genesis,47,28,0.0,0.0,0.0,0.4667,0.0,0.0,0.0,15.0,3.5,0.0,0.0
TgO_Genesis,47,29,0.0,0.0,0.0,0.6296,0.0,0.0,0.0,27.0,2.8929,0.0,0.0
TgO_Genesis,47,30,0.0,0.0,0.0,0.9091,0.0,0.0,0.0,11.0,2.1667,0.0,0.0
TgO_Genesis,47,31,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.0,2.6364,0.0,0.0
TgO_Genesis,48,01,0.0,0.0,0.0,0.6316,0.0,0.0,0.0,19.0,3.25,0.0,0.0
TgO_Genesis,48,02,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,13.0,3.0,0.0,0.0
TgO_Genesis,48,03,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12.0,3.3846,0.0,0.0
TgO_Genesis,48,04,0.0,0.0,0.0,0.6,0.0,0.0,0.0,20.0,2.6667,0.0,0.0
TgO_Genesis,48,05,0.0,0.0,0.0,0.6842,0.0,0.0,0.0,19.0,3.6,0.0,0.0
TgO_Genesis,48,06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.3636,0.0,0.0
TgO_Genesis,48,07,0.0,0.0,0.0,0.5,0.0,0.0,0.0,20.0,3.5714,0.0,0.0
TgO_Genesis,48,08,0.0,0.0,0.0,0.625,0.0,0.0,0.0,8.0,2.7778,0.0,0.0
TgO_Genesis,48,09,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,14.0,2.7333,0.0,0.0
TgO_Genesis,48,10,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,14.0,2.9333,0.0,0.0
TgO_Genesis,48,11,0.0,0.0,0.0,0.6429,0.0,0.0,0.0,14.0,2.8667,0.0,0.0
TgO_Genesis,48,12,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,9.0,3.0,0.0,0.0
TgO_Genesis,48,13,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,16.0,3.7647,0.0,0.0
TgO_Genesis,48,14,0.0,0.0,0.0,0.55,0.0,0.0,0.0,20.0,3.6667,0.0,0.0
TgO_Genesis,48,15,0.0,0.0,0.0,0.6471,0.0,0.0,0.0,17.0,2.7778,0.0,0.0
TgO_Genesis,48,16,0.0,0.0,0.0,0.7727,0.0,0.0,0.0,22.0,2.913,0.0,0.0
TgO_Genesis,48,17,0.0,0.0,0.0,0.5417,0.0,0.0,0.0,24.0,3.4,0.0,0.0
TgO_Genesis,48,18,0.0,0.0,0.0,0.8462,0.0,0.0,0.0,13.0,2.7143,0.0,0.0
TgO_Genesis,48,19,0.0,0.0,0.0,0.6522,0.0,0.0,0.0,23.0,2.4167,0.0,0.0
TgO_Genesis,48,20,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,17.0,3.2222,0.0,0.0
TgO_Genesis,48,21,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,3.0,0.0,0.0
TgO_Genesis,48,22,0.0,0.0,0.0,0.75,0.0,0.0,0.0,16.0,2.4706,0.0,0.0
TgO_Genesis,49,01,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,13.0,2.5714,0.0,0.0
TgO_Genesis,49,02,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,9.0,3.3,0.0,0.0
TgO_Genesis,49,03,0.0,0.0,0.0,0.8,0.0,0.0,0.0,15.0,3.375,0.0,0.0
TgO_Genesis,49,04,0.0,0.0,0.0,0.9091,0.0,0.0,0.0,22.0,3.2609,0.0,0.0
TgO_Genesis,49,05,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,9.0,3.3,0.0,0.0
TgO_Genesis,49,06,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,18.0,2.5263,0.0,0.0
TgO_Genesis,49,07,0.0,0.0,0.0,0.8182,0.0,0.0,0.0,11.0,2.6667,0.0,0.0
TgO_Genesis,49,08,0.0,0.0,0.0,0.76,0.0,0.0,0.0,25.0,3.0,0.0,0.0
TgO_Genesis,49,09,0.0,0.0,0.0,0.7727,0.0,0.0,0.0,22.0,2.7826,0.0,0.0
TgO_Genesis,49,10,0.0,0.0,0.0,0.7895,0.0,0.0,0.0,19.0,2.9,0.0,0.0
TgO_Genesis,49,11,0.0,0.0,0.0,0.7083,0.0,0.0,0.0,24.0,3.84,0.0,0.0
TgO_Genesis,49,12,0.0,0.0,0.0,0.8182,0.0,0.0,0.0,11.0,2.4167,0.0,0.0
TgO_Genesis,49,13,0.0,0.0,0.0,0.7059,0.0,0.0,0.0,17.0,2.8889,0.0,0.0
TgO_Genesis,49,14,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,6.0,4.0,0.0,0.0
TgO_Genesis,49,15,0.0,0.0,0.0,0.7083,0.0,0.0,0.0,24.0,2.56,0.0,0.0
TgO_Genesis,49,16,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,2.9286,0.0,0.0
TgO_Genesis,49,17,0.0,0.0,0.0,0.7714,0.0,0.0,0.0,35.0,2.9167,0.0,0.0
TgO_Genesis,49,18,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,2.75,0.0,0.0
TgO_Genesis,49,19,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,16.0,2.5882,0.0,0.0
TgO_Genesis,49,20,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,7.0,3.375,0.0,0.0
TgO_Genesis,49,21,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,2.7857,0.0,0.0
TgO_Genesis,49,22,0.0,0.0,0.0,0.8824,0.0,0.0,0.0,17.0,2.8333,0.0,0.0
TgO_Genesis,49,23,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,9.0,2.7,0.0,0.0
TgO_Genesis,49,24,0.0,0.0,0.0,0.7188,0.0,0.0,0.0,32.0,3.5152,0.0,0.0
TgO_Genesis,49,25,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,21.0,3.0455,0.0,0.0
TgO_Genesis,49,26,0.0,0.0,0.0,0.7619,0.0,0.0,0.0,21.0,3.1818,0.0,0.0
TgO_Genesis,49,27,0.0,0.0,0.0,0.7619,0.0,0.0,0.0,21.0,3.1818,0.0,0.0
TgO_Genesis,49,28,0.0,0.0,0.0,0.75,0.0,0.0,0.0,16.0,3.0588,0.0,0.0
TgO_Genesis,49,29,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,15.0,2.8125,0.0,0.0
TgO_Genesis,49,30,0.0,0.0,0.0,0.625,0.0,0.0,0.0,16.0,4.0588,0.0,0.0
TgO_Genesis,49,31,0.0,0.0,0.0,0.2778,0.0,0.0,0.0,18.0,3.5263,0.0,0.0
TgO_Genesis,49,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.375,0.0,0.0
TgO_Genesis,49,33,0.0,0.0,0.0,0.6364,0.0,0.0,0.0,11.0,2.5,0.0,0.0
TgO_Genesis,50,01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8.0,3.0,0.0,0.0
TgO_Genesis,50,02,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,13.0,2.7857,0.0,0.0
TgO_Genesis,50,03,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,14.0,3.2,0.0,0.0
TgO_Genesis,50,04,0.0,0.0,0.0,0.7368,0.0,0.0,0.0,19.0,2.9,0.0,0.0
TgO_Genesis,50,05,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,21.0,2.6364,0.0,0.0
TgO_Genesis,50,06,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,9.0,2.6,0.0,0.0
TgO_Genesis,50,07,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,16.0,2.9412,0.0,0.0
TgO_Genesis,50,08,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12.0,3.0,0.0,0.0
TgO_Genesis,50,09,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10.0,2.5455,0.0,0.0
TgO_Genesis,50,10,0.0,0.0,0.0,0.7647,0.0,0.0,0.0,17.0,3.0,0.0,0.0
TgO_Genesis,50,11,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20.0,3.1905,0.0,0.0
TgO_Genesis,50,12,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,6.0,2.7143,0.0,0.0
TgO_Genesis,50,13,0.0,0.0,0.0,0.619,0.0,0.0,0.0,21.0,3.7273,0.0,0.0
TgO_Genesis,50,14,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16.0,2.8235,0.0,0.0
TgO_Genesis,50,15,0.0,0.0,0.0,0.65,0.0,0.0,0.0,20.0,3.0952,0.0,0.0
TgO_Genesis,50,16,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10.0,3.4545,0.0,0.0
TgO_Genesis,50,17,0.0,0.0,0.0,0.6957,0.0,0.0,0.0,23.0,3.0417,0.0,0.0
TgO_Genesis,50,18,0.0,0.0,0.0,0.75,0.0,0.0,0.0,12.0,2.4615,0.0,0.0
TgO_Genesis,50,19,0.0,0.0,0.0,0.5833,0.0,0.0,0.0,12.0,3.3846,0.0,0.0
TgO_Genesis,50,20,0.0,0.0,0.0,0.9333,0.0,0.0,0.0,15.0,2.9375,0.0,0.0
TgO_Genesis,50,21,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,14.0,2.4667,0.0,0.0
TgO_Genesis,50,22,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.0,2.8182,0.0,0.0
TgO_Genesis,50,23,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,13.0,4.0,0.0,0.0
TgO_Genesis,50,24,0.0,0.0,0.0,0.5263,0.0,0.0,0.0,19.0,3.2,0.0,0.0
TgO_Genesis,50,25,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,14.0,2.8667,0.0,0.0
TgO_Genesis,50,26,0.0,0.0,0.0,0.5455,0.0,0.0,0.0,11.0,2.3333,0.0,0.0
TgO_Exodus,01,01,0.0,0.0,0.0,0.5833,0.0,0.0,0.0,12.0,3.5385,0.0,0.0
TgO_Exodus,01,02,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,4.2,0.0,0.0
TgO_Exodus,01,03,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.25,0.0,0.0
TgO_Exodus,01,04,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,2.0,0.0,0.0
TgO_Exodus,01,05,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,12.0,3.4615,0.0,0.0
TgO_Exodus,01,06,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,7.0,2.5,0.0,0.0
TgO_Exodus,01,07,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,11.0,2.8333,0.0,0.0
TgO_Exodus,01,08,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,9.0,3.5,0.0,0.0
TgO_Exodus,01,09,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,9.0,2.5,0.0,0.0
TgO_Exodus,01,10,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20.0,2.7143,0.0,0.0
TgO_Exodus,01,11,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,15.0,3.6875,0.0,0.0
TgO_Exodus,01,12,0.0,0.0,0.0,0.75,0.0,0.0,0.0,12.0,3.1538,0.0,0.0
TgO_Exodus,01,13,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,6.0,3.2857,0.0,0.0
TgO_Exodus,01,14,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,16.0,2.6471,0.0,0.0
TgO_Exodus,01,15,0.0,0.0,0.0,0.6364,0.0,0.0,0.0,11.0,3.75,0.0,0.0
TgO_Exodus,01,16,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,18.0,2.4737,0.0,0.0
TgO_Exodus,01,17,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,14.0,3.3333,0.0,0.0
TgO_Exodus,01,18,0.0,0.0,0.0,0.7692,0.0,0.0,0.0,13.0,4.0,0.0,0.0
TgO_Exodus,01,19,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,16.0,3.0588,0.0,0.0
TgO_Exodus,01,20,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,7.0,2.25,0.0,0.0
TgO_Exodus,01,21,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,9.0,3.0,0.0,0.0
TgO_Exodus,01,22,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,14.0,2.5333,0.0,0.0
TgO_Exodus,02,01,0.0,0.0,0.0,0.625,0.0,0.0,0.0,8.0,2.7778,0.0,0.0
TgO_Exodus,02,02,0.0,0.0,0.0,0.8333,0.0,0.0,0.0,12.0,2.3846,0.0,0.0
TgO_Exodus,02,03,0.0,0.0,0.0,0.6842,0.0,0.0,0.0,19.0,2.65,0.0,0.0
TgO_Exodus,02,04,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,7.0,3.125,0.0,0.0
TgO_Exodus,02,05,0.0,0.0,0.0,0.6842,0.0,0.0,0.0,19.0,2.7,0.0,0.0
TgO_Exodus,02,06,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,14.0,2.4667,0.0,0.0
TgO_Exodus,02,07,0.0,0.0,0.0,0.7333,0.0,0.0,0.0,15.0,3.0,0.0,0.0
TgO_Exodus,02,08,0.0,0.0,0.0,0.7273,0.0,0.0,0.0,11.0,2.5833,0.0,0.0
TgO_Exodus,02,09,0.0,0.0,0.0,0.5789,0.0,0.0,0.0,19.0,2.65,0.0,0.0
TgO_Exodus,02,10,0.0,0.0,0.0,0.625,0.0,0.0,0.0,16.0,2.5882,0.0,0.0
TgO_Exodus,02,11,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,17.0,2.6667,0.0,0.0
TgO_Exodus,02,12,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,12.0,2.3077,0.0,0.0
TgO_Exodus,02,13,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,14.0,2.8,0.0,0.0
TgO_Exodus,02,14,0.0,0.0,0.0,0.8,0.0,0.0,0.0,20.0,2.8571,0.0,0.0
TgO_Exodus,02,15,0.0,0.0,0.0,0.5263,0.0,0.0,0.0,19.0,3.2,0.0,0.0
TgO_Exodus,02,16,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16.0,2.4706,0.0,0.0
